onset	duration	sub	run_num	set	run_cond	stim_file_name	trial_num	type	block	img_cat	go_stim	signal	reqSSD	correct	response	response_time	trueSSD
52.2	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.8	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.3	0.2	sub-002	3	D	toy	go2_sweet6.jpeg	153	fMRI	1	sweet	2	1	200	3	1	0.518	203
53.5	0.8	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.3	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.8	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.3	0.2	sub-002	3	D	toy	go1_sweet2.jpeg	154	fMRI	1	sweet	1	1	150	4	0	n/a	154
55.5	0.8	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
56.3	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
56.9	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.4	0.6	sub-002	3	D	toy	go2_sweet2.jpeg	155	fMRI	1	sweet	2	0	0	4	2	0.615	0
58	0.4	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58.4	4.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.9	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
63.4	0.3	sub-002	3	D	toy	go2_sweet1.jpeg	156	fMRI	1	sweet	2	1	200	4	0	n/a	203
63.7	0.8	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.5	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
65	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
65.5	0.6	sub-002	3	D	toy	go1_sweet4.jpeg	157	fMRI	1	sweet	1	0	0	4	1	0.588	0
66.1	0.4	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
66.5	2.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69	0.6	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.6	0.6	sub-002	3	D	toy	go2_sweet6.jpeg	158	fMRI	1	sweet	2	0	0	4	2	0.6	0
70.2	0.4	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
70.6	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.1	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.6	0.3	sub-002	3	D	toy	go1_sweet4.jpeg	159	fMRI	1	sweet	1	1	250	4	0	n/a	253
71.9	0.7	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.6	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.2	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.7	0.5	sub-002	3	D	toy	go1_sweet5.jpeg	160	fMRI	1	sweet	1	0	0	4	1	0.552	0
74.2	0.5	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.7	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75.2	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75.7	0.8	sub-002	3	D	toy	go2_sweet2.jpeg	161	fMRI	1	sweet	2	0	0	4	2	0.744	0
76.5	0.2	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.7	2.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.3	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.8	0.6	sub-002	3	D	toy	go1_sweet1.jpeg	162	fMRI	1	sweet	1	0	0	4	1	0.607	0
80.4	0.4	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
80.8	4.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.3	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.8	0.6	sub-002	3	D	toy	go2_sweet1.jpeg	163	fMRI	1	sweet	2	0	0	4	2	0.515	0
86.4	0.5	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
86.9	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.4	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.9	1	sub-002	3	D	toy	go2_sweet2.jpeg	164	fMRI	1	sweet	2	0	0	4	2	0.958	0
88.9	0	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.9	0.5	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
89.4	0.6	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90	0.3	sub-002	3	D	toy	go1_sweet6.jpeg	165	fMRI	1	sweet	1	1	300	4	0	n/a	303
90.3	0.7	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91	4.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.5	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
96	0.7	sub-002	3	D	toy	go2_sweet2.jpeg	166	fMRI	1	sweet	2	0	0	4	2	0.711	0
96.7	0.3	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.6	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
98.1	0.7	sub-002	3	D	toy	go1_sweet6.jpeg	167	fMRI	1	sweet	1	0	0	4	1	0.714	0
98.8	0.3	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
99.1	2.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
101.6	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102.1	0.7	sub-002	3	D	toy	go2_sweet3.jpeg	168	fMRI	1	sweet	2	0	0	4	2	0.695	0
102.8	0.3	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103.1	2.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
105.7	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
106.2	1	sub-002	3	D	toy	go1_sweet1.jpeg	169	fMRI	1	sweet	1	0	0	4	1	0.982	0
107.2	0	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.2	0.5	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.7	0.6	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.3	0.3	sub-002	3	D	toy	go2_sweet3.jpeg	170	fMRI	1	sweet	2	1	350	4	0	n/a	353
108.6	0.7	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.3	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.8	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
110.3	1	sub-002	3	D	toy	go2_sweet4.jpeg	171	fMRI	1	sweet	2	0	0	1	0	n/a	0
111.3	2.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.9	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.4	1	sub-002	3	D	toy	go1_sweet4.jpeg	172	fMRI	1	sweet	1	0	0	1	0	n/a	0
115.4	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.9	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
116.4	0.5	sub-002	3	D	toy	go2_sweet5.jpeg	173	fMRI	1	sweet	2	1	400	4	0	n/a	404
116.9	0.6	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.5	2.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.5	0.9	sub-002	3	D	toy	go1_sweet5.jpeg	174	fMRI	1	sweet	1	0	0	4	1	0.907	0
121.4	0.1	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.5	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.1	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.6	0	sub-002	3	D	toy	go1_sweet6.jpeg	175	fMRI	1	sweet	1	0	0	4	1	0	0
122.6	1	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.6	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.1	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.6	0.7	sub-002	3	D	toy	go1_sweet3.jpeg	176	fMRI	1	sweet	1	0	0	4	1	0.687	0
125.3	0.3	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
125.6	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.2	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.7	0.4	sub-002	3	D	toy	go1_sweet3.jpeg	177	fMRI	1	sweet	1	1	450	3	1	0	454
127.1	0.6	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.7	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
128.2	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
128.7	0.1	sub-002	3	D	toy	go2_sweet2.jpeg	178	fMRI	1	sweet	2	0	0	2	1	0	0
128.8	1	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.8	2.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.3	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.8	0.5	sub-002	3	D	toy	go1_sweet5.jpeg	179	fMRI	1	sweet	1	0	0	4	1	0.517	0
133.3	0.5	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.8	2.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.3	0.6	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.9	0.4	sub-002	3	D	toy	go1_sweet1.jpeg	180	fMRI	1	sweet	1	1	400	3	1	0.545	403
137.3	0.6	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137.9	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.4	10	sub-002	3	D	toy	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
148.4	2.2	sub-002	3	D	toy	c2_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.6	15.1	sub-002	3	D	toy	setD_toy1.mp4	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
165.7	10	sub-002	3	D	toy	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.7	2.1	sub-002	3	D	toy	sst_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.8	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.3	0.8	sub-002	3	D	toy	go2_savory4.jpeg	181	fMRI	2	savory	2	0	0	4	2	0.733	0
179.1	0.2	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
179.3	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
179.9	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.4	0.6	sub-002	3	D	toy	go2_savory6.jpeg	182	fMRI	2	savory	2	0	0	4	2	0.588	0
181	0.4	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.4	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.9	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.4	0.7	sub-002	3	D	toy	go1_savory3.jpeg	183	fMRI	2	savory	1	0	0	4	1	0.598	0
183.1	0.4	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.5	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184.5	0.5	sub-002	3	D	toy	go2_savory4.jpeg	184	fMRI	2	savory	2	0	0	4	2	0.478	0
185	0.5	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
185.5	4.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190	0.6	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190.6	0.4	sub-002	3	D	toy	go1_savory2.jpeg	185	fMRI	2	savory	1	0	0	4	1	0.457	0
191	0.6	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
191.6	2.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194.1	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194.6	0.6	sub-002	3	D	toy	go2_savory2.jpeg	186	fMRI	2	savory	2	0	0	4	2	0.52	0
195.2	0.4	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.6	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.2	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.7	0.4	sub-002	3	D	toy	go1_savory3.jpeg	187	fMRI	2	savory	1	0	0	4	1	0.413	0
197.1	0.6	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.7	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.2	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.7	0.4	sub-002	3	D	toy	go1_savory4.jpeg	188	fMRI	2	savory	1	1	350	3	2	0.529	354
199.1	0.7	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.8	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.3	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.8	0.5	sub-002	3	D	toy	go1_savory5.jpeg	189	fMRI	2	savory	1	0	0	4	1	0.476	0
201.3	0.5	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
201.8	2.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.3	0.6	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.9	0.3	sub-002	3	D	toy	go2_savory1.jpeg	190	fMRI	2	savory	2	1	300	3	2	0.524	303
205.2	0.7	sub-002	3	D	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.9	0.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.4	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.9	0.6	sub-002	3	D	toy	go1_savory5.jpeg	191	fMRI	2	savory	1	0	0	4	1	0.515	0
207.5	0.4	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.9	0.6	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208.5	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209	0.8	sub-002	3	D	toy	go1_savory1.jpeg	192	fMRI	2	savory	1	0	0	4	1	0.788	0
209.8	0.2	sub-002	3	D	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
210	2.5	sub-002	3	D	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212.5	0.5	sub-002	3	D	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
