onset	duration	sub	run_num	set	run_cond	stim_file_name	trial_num	type	block	img_cat	go_stim	signal	reqSSD	correct	response	response_time	trueSSD
38.1	1	sub-002	4	A	food	go2_savory2.jpeg	220	fMRI	1	savory	2	0	0	1	0	n/a	0
39.1	0.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.7	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.2	0.7	sub-002	4	A	food	go1_savory5.jpeg	221	fMRI	1	savory	1	0	0	4	1	0.672	0
40.9	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.2	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.7	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.2	0.7	sub-002	4	A	food	go2_savory6.jpeg	222	fMRI	1	savory	2	0	0	4	2	0.693	0
44.9	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.2	2.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.8	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.3	0.5	sub-002	4	A	food	go2_savory2.jpeg	223	fMRI	1	savory	2	0	0	4	2	0.529	0
48.8	0.5	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.3	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.8	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.3	0.3	sub-002	4	A	food	go2_savory6.jpeg	224	fMRI	1	savory	2	1	250	4	0	n/a	253
50.6	0.8	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
51.4	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
51.9	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.4	0.7	sub-002	4	A	food	go2_savory2.jpeg	225	fMRI	1	savory	2	0	0	4	2	0.696	0
53.1	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.4	0.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.5	0.6	sub-002	4	A	food	go2_savory1.jpeg	226	fMRI	1	savory	2	0	0	4	2	0.612	0
55.1	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.5	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
56	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
56.5	0.3	sub-002	4	A	food	go1_savory4.jpeg	227	fMRI	1	savory	1	1	300	4	0	n/a	304
56.8	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.5	4.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.1	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.6	0.6	sub-002	4	A	food	go1_savory3.jpeg	228	fMRI	1	savory	1	0	0	4	1	0.602	0
63.2	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
63.6	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.1	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.7	0.8	sub-002	4	A	food	go1_savory2.jpeg	229	fMRI	1	savory	1	0	0	4	1	0.779	0
65.5	0.2	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
65.7	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.2	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.7	0.4	sub-002	4	A	food	go2_savory5.jpeg	230	fMRI	1	savory	2	1	350	3	2	0.656	354
69.1	0.6	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.7	0.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
70.3	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
70.8	0.8	sub-002	4	A	food	go2_savory5.jpeg	231	fMRI	1	savory	2	0	0	4	2	0.842	0
71.6	0.2	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.8	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.3	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.8	0.3	sub-002	4	A	food	go1_savory3.jpeg	232	fMRI	1	savory	1	0	0	4	1	0.293	0
73.1	0.8	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.9	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.4	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.9	0.4	sub-002	4	A	food	go1_savory4.jpeg	233	fMRI	1	savory	1	0	0	4	1	0.351	0
75.3	0.6	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75.9	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
78.4	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79	0.7	sub-002	4	A	food	go1_savory1.jpeg	234	fMRI	1	savory	1	0	0	4	1	0.776	0
79.7	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
80	4.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
84.5	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85	0.7	sub-002	4	A	food	go1_savory2.jpeg	235	fMRI	1	savory	1	0	0	4	1	0.641	0
85.7	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
86	0.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
86.6	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.1	0.9	sub-002	4	A	food	go2_savory5.jpeg	236	fMRI	1	savory	2	0	0	4	2	0.869	0
88	0.1	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.1	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.6	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
89.1	0.4	sub-002	4	A	food	go1_savory4.jpeg	237	fMRI	1	savory	1	1	300	3	1	0.551	307
89.5	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90.2	4.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94.7	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.2	0.9	sub-002	4	A	food	go1_savory6.jpeg	238	fMRI	1	savory	1	0	0	2	2	0.901	0
96.1	0.1	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
96.2	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
96.7	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.3	1	sub-002	4	A	food	go1_savory1.jpeg	239	fMRI	1	savory	1	0	0	1	0	n/a	0
98.3	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
100.8	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
101.3	0.6	sub-002	4	A	food	go2_savory4.jpeg	240	fMRI	1	savory	2	0	0	4	2	0.564	0
101.9	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102.3	2.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
104.9	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
105.4	0.2	sub-002	4	A	food	go1_savory1.jpeg	241	fMRI	1	savory	1	1	250	4	0	n/a	252
105.6	0.8	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
106.4	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
106.9	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.4	0.3	sub-002	4	A	food	go2_savory3.jpeg	242	fMRI	1	savory	2	1	300	3	2	0.552	302
107.7	0.8	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.5	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.5	1	sub-002	4	A	food	go2_savory3.jpeg	243	fMRI	1	savory	2	0	0	1	0	n/a	0
110.5	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.6	0.2	sub-002	4	A	food	go2_savory6.jpeg	244	fMRI	1	savory	2	1	250	4	0	n/a	254
113.8	0.8	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.6	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.1	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.6	0.3	sub-002	4	A	food	go1_savory5.jpeg	245	fMRI	1	savory	1	1	300	4	0	n/a	304
115.9	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
116.6	2.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
119.2	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
119.7	0.8	sub-002	4	A	food	go1_savory5.jpeg	246	fMRI	1	savory	1	0	0	4	1	0.844	0
120.5	0.2	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.7	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.2	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.7	0.4	sub-002	4	A	food	go2_savory2.jpeg	247	fMRI	1	savory	2	1	350	3	2	0.519	356
122.1	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.8	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.3	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.8	0.6	sub-002	4	A	food	go2_savory3.jpeg	248	fMRI	1	savory	2	0	0	4	2	0.587	0
124.4	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.8	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
125.3	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
125.9	0.5	sub-002	4	A	food	go2_savory1.jpeg	249	fMRI	1	savory	2	0	0	4	2	0.48	0
126.4	0.5	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.9	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.4	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.9	0.3	sub-002	4	A	food	go1_savory1.jpeg	250	fMRI	1	savory	1	1	300	3	1	0.756	305
128.2	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
128.9	2.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.5	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132	0.5	sub-002	4	A	food	go1_savory4.jpeg	251	fMRI	1	savory	1	0	0	2	2	0.514	0
132.5	0.5	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.5	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136	0.7	sub-002	4	A	food	go2_savory4.jpeg	252	fMRI	1	savory	2	0	0	4	2	0.598	0
136.7	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137.1	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137.6	10	sub-002	4	A	food	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
147.6	2.2	sub-002	4	A	food	c2_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
149.8	14.9	sub-002	4	A	food	setA_food2.mp4	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
164.7	10	sub-002	4	A	food	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
174.7	2.1	sub-002	4	A	food	sst_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
176.8	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.3	1.1	sub-002	4	A	food	go1_sweet1.jpeg	253	fMRI	2	sweet	1	0	0	1	0	n/a	0
178.4	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.9	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
179.4	0.3	sub-002	4	A	food	go2_sweet3.jpeg	254	fMRI	2	sweet	2	1	250	4	0	n/a	253
179.7	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.4	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.9	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.5	0.9	sub-002	4	A	food	go1_sweet6.jpeg	255	fMRI	2	sweet	1	0	0	4	1	0.972	0
182.4	0.1	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.5	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.5	0.3	sub-002	4	A	food	go1_sweet6.jpeg	256	fMRI	2	sweet	1	1	300	3	1	0.741	305
183.8	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184.5	4.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189.1	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189.6	0.6	sub-002	4	A	food	go2_sweet1.jpeg	257	fMRI	2	sweet	2	0	0	4	2	0.609	0
190.2	0.4	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190.6	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.1	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.6	0.8	sub-002	4	A	food	go2_sweet2.jpeg	258	fMRI	2	sweet	2	0	0	4	2	0.752	0
194.4	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194.7	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.2	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.7	1	sub-002	4	A	food	go1_sweet5.jpeg	259	fMRI	2	sweet	1	0	0	4	1	0.933	0
196.7	0	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.7	0.5	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.2	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.8	0.5	sub-002	4	A	food	go1_sweet3.jpeg	260	fMRI	2	sweet	1	0	0	4	1	0.533	0
198.3	0.5	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.8	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.3	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.8	0.3	sub-002	4	A	food	go2_sweet2.jpeg	261	fMRI	2	sweet	2	1	250	3	2	0.537	253
200.1	0.7	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.8	2.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
203.4	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
203.9	0.9	sub-002	4	A	food	go1_sweet6.jpeg	262	fMRI	2	sweet	1	0	0	4	1	0.93	0
204.8	0.1	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.9	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.4	0.6	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206	0.2	sub-002	4	A	food	go2_sweet1.jpeg	263	fMRI	2	sweet	2	1	200	4	0	n/a	204
206.2	0.8	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207	0.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.5	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	0.7	sub-002	4	A	food	go1_sweet4.jpeg	264	fMRI	2	sweet	1	0	0	4	1	0.713	0
208.7	0.3	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209	2.6	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.6	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212.1	0.2	sub-002	4	A	food	go1_sweet4.jpeg	265	fMRI	2	sweet	1	1	250	4	0	n/a	252
212.3	0.8	sub-002	4	A	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
213.1	2.5	sub-002	4	A	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
215.6	0.5	sub-002	4	A	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
216.1	0.6	sub-002	4	A	food	go1_sweet5.jpeg	266	fMRI	2	sweet	1	0	0	4	1	0.529	0
216.7	0.5	sub-002	4	A	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
