onset	duration	sub	run_num	set	run_cond	stim_file_name	trial_num	type	block	img_cat	go_stim	signal	reqSSD	correct	response	response_time	trueSSD
106.8	0.4	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.2	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.7	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.2	0.2	sub-002	6	E	toy	go2_savory3.jpeg	386	fMRI	1	savory	2	1	200	4	0	n/a	203
108.4	0.8	sub-002	6	E	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.2	0.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.8	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
110.3	0.5	sub-002	6	E	toy	go2_savory3.jpeg	387	fMRI	1	savory	2	0	0	4	2	0.526	0
110.8	0.5	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
111.3	2.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.8	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.3	0.6	sub-002	6	E	toy	go1_savory5.jpeg	388	fMRI	1	savory	1	0	0	4	1	0.544	0
114.9	0.5	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.4	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.9	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
116.4	0.7	sub-002	6	E	toy	go2_savory6.jpeg	389	fMRI	1	savory	2	0	0	4	2	0.731	0
117.1	0.3	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.4	2.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
119.9	0.6	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.5	0.2	sub-002	6	E	toy	go2_savory4.jpeg	390	fMRI	1	savory	2	1	250	4	0	n/a	252
120.7	0.8	sub-002	6	E	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.5	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.5	0.7	sub-002	6	E	toy	go1_savory3.jpeg	391	fMRI	1	savory	1	0	0	4	1	0.644	0
123.2	0.3	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.5	0.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.1	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.6	0.3	sub-002	6	E	toy	go2_savory2.jpeg	392	fMRI	1	savory	2	1	300	3	2	0.486	305
124.9	0.7	sub-002	6	E	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
125.6	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.1	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.6	0.8	sub-002	6	E	toy	go2_savory3.jpeg	393	fMRI	1	savory	2	0	0	4	2	0.699	0
127.4	0.2	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.6	0.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
128.2	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
128.7	0.3	sub-002	6	E	toy	go1_savory5.jpeg	394	fMRI	1	savory	1	1	250	3	1	0.576	253
129	0.7	sub-002	6	E	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
129.7	2.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.2	0.6	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.8	0.2	sub-002	6	E	toy	go1_savory2.jpeg	395	fMRI	1	savory	1	1	200	4	0	n/a	204
133	0.8	sub-002	6	E	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
133.8	2.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.3	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.8	0.6	sub-002	6	E	toy	go1_savory5.jpeg	396	fMRI	1	savory	1	0	0	4	1	0.587	0
137.4	0.4	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137.8	0.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.4	10	sub-002	6	E	toy	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
148.4	2.2	sub-002	6	E	toy	c2_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.6	15.1	sub-002	6	E	toy	setE_toy2.mp4	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
165.7	10	sub-002	6	E	toy	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.7	2	sub-002	6	E	toy	sst_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.7	0.6	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.3	0.2	sub-002	6	E	toy	go2_sweet2.jpeg	397	fMRI	2	sweet	2	1	250	4	0	n/a	252
178.5	0.8	sub-002	6	E	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
179.3	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
179.8	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.3	0.8	sub-002	6	E	toy	go1_sweet4.jpeg	398	fMRI	2	sweet	1	0	0	4	1	0.768	0
181.1	0.2	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.3	0.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.9	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.4	0.5	sub-002	6	E	toy	go1_sweet3.jpeg	399	fMRI	2	sweet	1	0	0	4	1	0.499	0
182.9	0.5	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.4	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.9	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184.4	0.3	sub-002	6	E	toy	go1_sweet4.jpeg	400	fMRI	2	sweet	1	1	300	3	1	0.472	304
184.7	0.7	sub-002	6	E	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
185.4	4.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190.5	0.6	sub-002	6	E	toy	go2_sweet4.jpeg	401	fMRI	2	sweet	2	0	0	4	2	0.641	0
191.1	0.4	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
191.5	2.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194	0.6	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194.6	0.5	sub-002	6	E	toy	go1_sweet1.jpeg	402	fMRI	2	sweet	1	0	0	4	1	0.511	0
195.1	0.5	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.6	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.1	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.6	0.6	sub-002	6	E	toy	go1_sweet5.jpeg	403	fMRI	2	sweet	1	0	0	4	1	0.524	0
197.2	0.4	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.6	0.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.2	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.7	0.7	sub-002	6	E	toy	go2_sweet5.jpeg	404	fMRI	2	sweet	2	0	0	4	2	0.662	0
199.4	0.3	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.7	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.2	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.7	0.6	sub-002	6	E	toy	go2_sweet5.jpeg	405	fMRI	2	sweet	2	0	0	4	2	0.506	0
201.3	0.4	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
201.7	2.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.3	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.8	0.3	sub-002	6	E	toy	go2_sweet1.jpeg	406	fMRI	2	sweet	2	1	250	3	2	0.516	253
205.1	0.7	sub-002	6	E	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.8	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.3	0.6	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.9	0	sub-002	6	E	toy	go1_sweet4.jpeg	407	fMRI	2	sweet	1	0	0	2	2	0	0
206.9	1	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.9	0.5	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208.4	0.5	sub-002	6	E	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208.9	0.6	sub-002	6	E	toy	go2_sweet3.jpeg	408	fMRI	2	sweet	2	0	0	4	2	0.575	0
209.5	0.4	sub-002	6	E	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209.9	2.6	sub-002	6	E	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
