onset	duration	sub	run_num	set	run_cond	stim_file_name	trial_num	type	block	img_cat	go_stim	signal	reqSSD	correct	response	response_time	trueSSD
38	0.3	sub-002	5	C	food	go2_sweet5.jpeg	292	fMRI	1	sweet	2	1	250	4	0	n/a	255
38.3	0.7	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.6	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.1	0.4	sub-002	5	C	food	go1_sweet1.jpeg	293	fMRI	1	sweet	1	0	0	4	1	0.462	0
40.5	0.6	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.1	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.6	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.1	0.6	sub-002	5	C	food	go2_sweet2.jpeg	294	fMRI	1	sweet	2	0	0	4	2	0.586	0
44.7	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.1	2.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.7	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.2	0.5	sub-002	5	C	food	go2_sweet4.jpeg	295	fMRI	1	sweet	2	0	0	4	2	0.549	0
48.7	0.5	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.2	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.7	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.2	0.7	sub-002	5	C	food	go1_sweet5.jpeg	296	fMRI	1	sweet	1	0	0	2	2	0.617	0
50.9	0.3	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
51.2	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
51.8	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.3	1	sub-002	5	C	food	go1_sweet6.jpeg	297	fMRI	1	sweet	1	0	0	1	0	n/a	0
53.3	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.8	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.4	1	sub-002	5	C	food	go2_sweet3.jpeg	298	fMRI	1	sweet	2	0	0	1	0	n/a	0
55.4	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.9	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
56.4	0.6	sub-002	5	C	food	go2_sweet3.jpeg	299	fMRI	1	sweet	2	0	0	4	2	0.562	0
57	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
57.4	4.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
62.5	0.6	sub-002	5	C	food	go2_sweet1.jpeg	300	fMRI	1	sweet	2	0	0	4	2	0.575	0
63.1	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
63.5	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.5	0.9	sub-002	5	C	food	go1_sweet5.jpeg	301	fMRI	1	sweet	1	0	0	4	1	0.819	0
65.4	0.1	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
65.5	2.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.1	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68.6	0.7	sub-002	5	C	food	go1_sweet2.jpeg	302	fMRI	1	sweet	1	0	0	4	1	0.712	0
69.3	0.3	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.6	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
70.1	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
70.7	0.3	sub-002	5	C	food	go1_sweet2.jpeg	303	fMRI	1	sweet	1	1	300	3	1	0.497	304
71	0.7	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71.7	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.2	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.7	0.6	sub-002	5	C	food	go2_sweet3.jpeg	304	fMRI	1	sweet	2	0	0	4	2	0.532	0
73.3	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
73.7	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.3	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.8	0.6	sub-002	5	C	food	go2_sweet5.jpeg	305	fMRI	1	sweet	2	0	0	4	2	0.615	0
75.4	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75.8	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
78.3	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
78.8	0.5	sub-002	5	C	food	go1_sweet4.jpeg	306	fMRI	1	sweet	1	0	0	4	1	0.472	0
79.3	0.6	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.9	4.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
84.4	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
84.9	0.6	sub-002	5	C	food	go2_sweet3.jpeg	307	fMRI	1	sweet	2	0	0	4	2	0.56	0
85.5	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.9	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
86.4	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87	0.6	sub-002	5	C	food	go2_sweet6.jpeg	308	fMRI	1	sweet	2	0	0	4	2	0.625	0
87.6	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
88.5	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
89	0.6	sub-002	5	C	food	go1_sweet2.jpeg	309	fMRI	1	sweet	1	0	0	4	1	0.593	0
89.6	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90	4.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94.6	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.1	0.2	sub-002	5	C	food	go2_sweet1.jpeg	310	fMRI	1	sweet	2	1	250	3	2	0.502	254
95.3	0.8	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
96.1	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
96.6	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
97.1	0.2	sub-002	5	C	food	go2_sweet6.jpeg	311	fMRI	1	sweet	2	1	200	4	0	n/a	205
97.3	0.9	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
98.2	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
100.7	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
101.2	0.7	sub-002	5	C	food	go2_sweet5.jpeg	312	fMRI	1	sweet	2	0	0	2	1	0.689	0
101.9	0.3	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102.2	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
104.7	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
105.3	0.2	sub-002	5	C	food	go2_sweet3.jpeg	313	fMRI	1	sweet	2	1	250	3	2	0.486	252
105.5	0.8	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
106.3	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
106.8	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.3	0.7	sub-002	5	C	food	go1_sweet1.jpeg	314	fMRI	1	sweet	1	0	0	2	2	0.65	0
108	0.3	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.3	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.9	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
109.4	0.5	sub-002	5	C	food	go2_sweet4.jpeg	315	fMRI	1	sweet	2	0	0	4	2	0.558	0
109.9	0.5	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
110.4	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
112.9	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.4	0.2	sub-002	5	C	food	go2_sweet4.jpeg	316	fMRI	1	sweet	2	1	200	4	0	n/a	203
113.6	0.8	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
114.4	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
115.5	0.2	sub-002	5	C	food	go1_sweet4.jpeg	317	fMRI	1	sweet	1	1	250	4	0	n/a	254
115.7	0.8	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
116.5	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
119	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
119.6	0.7	sub-002	5	C	food	go1_sweet1.jpeg	318	fMRI	1	sweet	1	0	0	4	1	0.729	0
120.3	0.3	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.6	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.1	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.6	0.7	sub-002	5	C	food	go1_sweet6.jpeg	319	fMRI	1	sweet	1	0	0	4	1	0.661	0
122.3	0.3	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.6	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.2	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
123.7	0.3	sub-002	5	C	food	go1_sweet2.jpeg	320	fMRI	1	sweet	1	1	300	3	1	0.526	303
124	0.7	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.7	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
125.2	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
125.7	0.7	sub-002	5	C	food	go2_sweet4.jpeg	321	fMRI	1	sweet	2	0	0	4	2	0.682	0
126.4	0.3	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
126.7	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.3	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.8	0.2	sub-002	5	C	food	go1_sweet6.jpeg	322	fMRI	1	sweet	1	1	250	4	0	n/a	253
128	0.8	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
128.8	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.3	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.9	0.5	sub-002	5	C	food	go1_sweet2.jpeg	323	fMRI	1	sweet	1	0	0	4	1	0.525	0
132.4	0.5	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
132.9	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.4	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.9	0.3	sub-002	5	C	food	go1_sweet3.jpeg	324	fMRI	1	sweet	1	1	300	4	0	n/a	302
136.2	0.7	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.9	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137.5	10	sub-002	5	C	food	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
147.5	2.2	sub-002	5	C	food	c2_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
149.7	15	sub-002	5	C	food	setC_food1.mp4	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
164.7	10	sub-002	5	C	food	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
174.7	2.1	sub-002	5	C	food	sst_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
176.8	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.3	0.4	sub-002	5	C	food	go2_savory6.jpeg	325	fMRI	2	savory	2	1	350	4	0	n/a	351
177.7	0.6	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.3	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.9	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
179.4	0.4	sub-002	5	C	food	go1_savory5.jpeg	326	fMRI	2	savory	1	1	400	3	1	0.61	402
179.8	0.6	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.4	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.9	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.4	0.7	sub-002	5	C	food	go2_savory6.jpeg	327	fMRI	2	savory	2	0	0	4	2	0.635	0
182.1	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.5	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.5	0.4	sub-002	5	C	food	go1_savory3.jpeg	328	fMRI	2	savory	1	1	350	4	0	n/a	353
183.9	0.6	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184.5	4.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189.6	0.5	sub-002	5	C	food	go1_savory2.jpeg	329	fMRI	2	savory	1	0	0	4	1	0.566	0
190.1	0.5	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190.6	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.1	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.6	1	sub-002	5	C	food	go2_savory5.jpeg	330	fMRI	2	savory	2	0	0	1	0	n/a	0
194.6	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.2	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.7	0.7	sub-002	5	C	food	go2_savory4.jpeg	331	fMRI	2	savory	2	0	0	4	2	0.651	0
196.4	0.3	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.7	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.2	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.8	0.4	sub-002	5	C	food	go1_savory4.jpeg	332	fMRI	2	savory	1	1	400	3	1	0.538	403
198.2	0.6	sub-002	5	C	food	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.8	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.3	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199.8	1	sub-002	5	C	food	go2_savory4.jpeg	333	fMRI	2	savory	2	0	0	1	0	n/a	0
200.8	2.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
203.4	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
203.9	0.8	sub-002	5	C	food	go1_savory2.jpeg	334	fMRI	2	savory	1	0	0	4	1	0.839	0
204.7	0.2	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.9	0.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.4	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.9	0.6	sub-002	5	C	food	go1_savory6.jpeg	335	fMRI	2	savory	1	0	0	4	1	0.541	0
206.5	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.9	0.6	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.5	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208	0.5	sub-002	5	C	food	go1_savory4.jpeg	336	fMRI	2	savory	1	0	0	4	1	0.464	0
208.5	0.5	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.5	0.6	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212.1	0.6	sub-002	5	C	food	go2_savory6.jpeg	337	fMRI	2	savory	2	0	0	4	2	0.667	0
212.7	0.4	sub-002	5	C	food	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
213.1	2.5	sub-002	5	C	food	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
215.6	0.5	sub-002	5	C	food	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
216.1	0.4	sub-002	5	C	food	go1_savory1.jpeg	338	fMRI	2	savory	1	1	350	3	1	0.584	355
