run	set	run_cond	stim	onset_time
3	D	toy	sst_fix	5.227682e+08
3	D	toy	go2_sweet2.jpeg	5.227687e+08
3	D	toy	post_go_fix	5.227694e+08
3	D	toy	jitter_fix	5.227697e+08
3	D	toy	sst_fix	5.227703e+08
3	D	toy	go1_sweet6.jpeg	5.227708e+08
3	D	toy	post_go_fix	5.227715e+08
3	D	toy	jitter_fix	5.227718e+08
3	D	toy	sst_fix	5.227743e+08
3	D	toy	go2_sweet3.jpeg	5.227748e+08
3	D	toy	post_go_fix	5.227755e+08
3	D	toy	jitter_fix	5.227758e+08
3	D	toy	sst_fix	5.227784e+08
3	D	toy	go1_sweet1.jpeg	5.227789e+08
3	D	toy	post_go_fix	5.227799e+08
3	D	toy	jitter_fix	5.227799e+08
3	D	toy	sst_fix	5.227804e+08
3	D	toy	go2_sweet3.jpeg	5.227810e+08
3	D	toy	sst_signal	5.227813e+08
3	D	toy	jitter_fix	5.227820e+08
3	D	toy	sst_fix	5.227825e+08
3	D	toy	go2_sweet4.jpeg	5.227830e+08
3	D	toy	jitter_fix	5.227840e+08
3	D	toy	sst_fix	5.227866e+08
3	D	toy	go1_sweet4.jpeg	5.227871e+08
3	D	toy	jitter_fix	5.227881e+08
3	D	toy	sst_fix	5.227886e+08
3	D	toy	go2_sweet5.jpeg	5.227891e+08
3	D	toy	sst_signal	5.227896e+08
3	D	toy	jitter_fix	5.227902e+08
3	D	toy	sst_fix	5.227927e+08
3	D	toy	go1_sweet5.jpeg	5.227932e+08
3	D	toy	post_go_fix	5.227941e+08
3	D	toy	jitter_fix	5.227942e+08
3	D	toy	sst_fix	5.227948e+08
3	D	toy	go1_sweet6.jpeg	5.227953e+08
3	D	toy	post_go_fix	5.227953e+08
3	D	toy	jitter_fix	5.227963e+08
3	D	toy	sst_fix	5.227968e+08
3	D	toy	go1_sweet3.jpeg	5.227973e+08
3	D	toy	post_go_fix	5.227980e+08
3	D	toy	jitter_fix	5.227983e+08
3	D	toy	sst_fix	5.227989e+08
3	D	toy	go1_sweet3.jpeg	5.227994e+08
3	D	toy	sst_signal	5.227998e+08
3	D	toy	jitter_fix	5.228004e+08
3	D	toy	sst_fix	5.228009e+08
3	D	toy	go2_sweet2.jpeg	5.228014e+08
3	D	toy	post_go_fix	5.228015e+08
3	D	toy	jitter_fix	5.228025e+08
3	D	toy	sst_fix	5.228050e+08
3	D	toy	go1_sweet5.jpeg	5.228055e+08
3	D	toy	post_go_fix	5.228060e+08
3	D	toy	jitter_fix	5.228065e+08
3	D	toy	sst_fix	5.228090e+08
3	D	toy	go1_sweet1.jpeg	5.228096e+08
3	D	toy	sst_signal	5.228100e+08
3	D	toy	jitter_fix	5.228106e+08
3	D	toy	fix	5.228111e+08
3	D	toy	c2_instruct	5.228211e+08
3	D	toy	setD_toy1.mp4	5.228233e+08
3	D	toy	fix	5.228384e+08
3	D	toy	sst_instruct	5.228484e+08
3	D	toy	sst_fix	5.228505e+08
3	D	toy	go2_savory4.jpeg	5.228510e+08
3	D	toy	post_go_fix	5.228518e+08
3	D	toy	jitter_fix	5.228520e+08
3	D	toy	sst_fix	5.228526e+08
3	D	toy	go2_savory6.jpeg	5.228531e+08
3	D	toy	post_go_fix	5.228537e+08
3	D	toy	jitter_fix	5.228541e+08
3	D	toy	sst_fix	5.228546e+08
3	D	toy	go1_savory3.jpeg	5.228551e+08
3	D	toy	post_go_fix	5.228558e+08
3	D	toy	jitter_fix	5.228562e+08
3	D	toy	sst_fix	5.228567e+08
3	D	toy	go2_savory4.jpeg	5.228572e+08
3	D	toy	post_go_fix	5.228577e+08
3	D	toy	jitter_fix	5.228582e+08
3	D	toy	sst_fix	5.228627e+08
3	D	toy	go1_savory2.jpeg	5.228633e+08
3	D	toy	post_go_fix	5.228637e+08
3	D	toy	jitter_fix	5.228643e+08
3	D	toy	sst_fix	5.228668e+08
3	D	toy	go2_savory2.jpeg	5.228673e+08
3	D	toy	post_go_fix	5.228679e+08
3	D	toy	jitter_fix	5.228683e+08
3	D	toy	sst_fix	5.228689e+08
3	D	toy	go1_savory3.jpeg	5.228694e+08
3	D	toy	post_go_fix	5.228698e+08
3	D	toy	jitter_fix	5.228704e+08
3	D	toy	sst_fix	5.228709e+08
3	D	toy	go1_savory4.jpeg	5.228714e+08
3	D	toy	sst_signal	5.228718e+08
3	D	toy	jitter_fix	5.228725e+08
3	D	toy	sst_fix	5.228730e+08
3	D	toy	go1_savory5.jpeg	5.228735e+08
3	D	toy	post_go_fix	5.228740e+08
3	D	toy	jitter_fix	5.228745e+08
3	D	toy	sst_fix	5.228770e+08
3	D	toy	go2_savory1.jpeg	5.228776e+08
3	D	toy	sst_signal	5.228779e+08
3	D	toy	jitter_fix	5.228786e+08
3	D	toy	sst_fix	5.228791e+08
3	D	toy	go1_savory5.jpeg	5.228796e+08
3	D	toy	post_go_fix	5.228802e+08
3	D	toy	jitter_fix	5.228806e+08
3	D	toy	sst_fix	5.228812e+08
3	D	toy	go1_savory1.jpeg	5.228817e+08
3	D	toy	post_go_fix	5.228825e+08
3	D	toy	jitter_fix	5.228827e+08
3	D	toy	sst_fix	5.228852e+08
3	D	toy	go2_savory6.jpeg	5.228857e+08
3	D	toy	post_go_fix	5.228863e+08
3	D	toy	jitter_fix	5.228868e+08
3	D	toy	sst_fix	5.228893e+08
3	D	toy	go2_savory3.jpeg	5.228898e+08
3	D	toy	sst_signal	5.228901e+08
3	D	toy	jitter_fix	5.228908e+08
3	D	toy	sst_fix	5.228913e+08
3	D	toy	go1_savory3.jpeg	5.228919e+08
3	D	toy	sst_signal	5.228921e+08
3	D	toy	jitter_fix	5.228929e+08
3	D	toy	sst_fix	5.228934e+08
3	D	toy	go2_savory4.jpeg	5.228939e+08
3	D	toy	post_go_fix	5.228945e+08
3	D	toy	jitter_fix	5.228949e+08
3	D	toy	sst_fix	5.228955e+08
3	D	toy	go2_savory3.jpeg	5.228960e+08
3	D	toy	post_go_fix	5.228966e+08
3	D	toy	jitter_fix	5.228970e+08
3	D	toy	sst_fix	5.228995e+08
3	D	toy	go1_savory2.jpeg	5.229001e+08
3	D	toy	sst_signal	5.229003e+08
3	D	toy	jitter_fix	5.229011e+08
3	D	toy	sst_fix	5.229016e+08
3	D	toy	go2_savory6.jpeg	5.229021e+08
3	D	toy	sst_signal	5.229023e+08
3	D	toy	jitter_fix	5.229031e+08
3	D	toy	sst_fix	5.229057e+08
3	D	toy	go2_savory4.jpeg	5.229062e+08
3	D	toy	post_go_fix	5.229067e+08
3	D	toy	jitter_fix	5.229072e+08
3	D	toy	sst_fix	5.229077e+08
3	D	toy	go1_savory5.jpeg	5.229082e+08
3	D	toy	post_go_fix	5.229091e+08
3	D	toy	jitter_fix	5.229093e+08
3	D	toy	sst_fix	5.229098e+08
3	D	toy	go2_savory6.jpeg	5.229103e+08
3	D	toy	post_go_fix	5.229110e+08
3	D	toy	jitter_fix	5.229113e+08
3	D	toy	sst_fix	5.229118e+08
3	D	toy	go1_savory1.jpeg	5.229124e+08
3	D	toy	sst_signal	5.229126e+08
3	D	toy	jitter_fix	5.229134e+08
3	D	toy	sst_fix	5.229179e+08
3	D	toy	go1_savory3.jpeg	5.229184e+08
3	D	toy	post_go_fix	5.229190e+08
3	D	toy	jitter_fix	5.229194e+08
3	D	toy	sst_fix	5.229200e+08
3	D	toy	go1_savory6.jpeg	5.229205e+08
3	D	toy	sst_signal	5.229208e+08
3	D	toy	jitter_fix	5.229215e+08
3	D	toy	sst_fix	5.229260e+08
3	D	toy	go2_savory1.jpeg	5.229266e+08
3	D	toy	post_go_fix	5.229274e+08
3	D	toy	jitter_fix	5.229276e+08
3	D	toy	sst_fix	5.229281e+08
3	D	toy	go1_savory1.jpeg	5.229286e+08
3	D	toy	post_go_fix	5.229296e+08
3	D	toy	jitter_fix	5.229296e+08
3	D	toy	sst_fix	5.229322e+08
3	D	toy	go1_savory5.jpeg	5.229327e+08
3	D	toy	post_go_fix	5.229333e+08
3	D	toy	jitter_fix	5.229337e+08
3	D	toy	sst_fix	5.229362e+08
3	D	toy	go2_savory2.jpeg	5.229367e+08
3	D	toy	post_go_fix	5.229373e+08
3	D	toy	jitter_fix	5.229377e+08
3	D	toy	sst_fix	5.229383e+08
3	D	toy	go1_savory6.jpeg	5.229388e+08
3	D	toy	post_go_fix	5.229394e+08
3	D	toy	jitter_fix	5.229398e+08
3	D	toy	sst_fix	5.229403e+08
3	D	toy	go2_savory5.jpeg	5.229408e+08
3	D	toy	post_go_fix	5.229413e+08
3	D	toy	jitter_fix	5.229419e+08
3	D	toy	sst_fix	5.229464e+08
3	D	toy	go2_savory5.jpeg	5.229469e+08
3	D	toy	sst_signal	5.229472e+08
3	D	toy	jitter_fix	5.229479e+08
3	D	toy	sst_fix	5.229485e+08
3	D	toy	go1_savory2.jpeg	5.229490e+08
3	D	toy	post_go_fix	5.229496e+08
3	D	toy	jitter_fix	5.229501e+08
3	D	toy	sst_fix	5.229506e+08
3	D	toy	go2_savory4.jpeg	5.229512e+08
3	D	toy	sst_signal	5.229515e+08
3	D	toy	jitter_fix	5.229522e+08
3	D	toy	sst_fix	5.229528e+08
3	D	toy	go1_savory1.jpeg	5.229533e+08
3	D	toy	post_go_fix	5.229539e+08
3	D	toy	jitter_fix	5.229543e+08
3	D	toy	sst_fix	5.229549e+08
3	D	toy	go2_savory4.jpeg	5.229554e+08
3	D	toy	post_go_fix	5.229561e+08
3	D	toy	jitter_fix	5.229565e+08
3	D	toy	fix	5.229570e+08
4	A	food	wait	5.230101e+08
4	A	food	c1_instruct	5.230121e+08
4	A	food	setA_food1.mp4	5.230143e+08
4	A	food	fix	5.230293e+08
4	A	food	sst_instruct	5.230393e+08
4	A	food	sst_fix	5.230415e+08
4	A	food	go1_savory1.jpeg	5.230420e+08
4	A	food	post_go_fix	5.230426e+08
4	A	food	jitter_fix	5.230430e+08
4	A	food	sst_fix	5.230436e+08
4	A	food	go1_savory6.jpeg	5.230441e+08
4	A	food	post_go_fix	5.230445e+08
4	A	food	jitter_fix	5.230451e+08
4	A	food	sst_fix	5.230456e+08
4	A	food	go2_savory6.jpeg	5.230462e+08
4	A	food	post_go_fix	5.230470e+08
4	A	food	jitter_fix	5.230472e+08
4	A	food	sst_fix	5.230477e+08
4	A	food	go2_savory2.jpeg	5.230482e+08
4	A	food	jitter_fix	5.230492e+08
4	A	food	sst_fix	5.230498e+08
4	A	food	go1_savory5.jpeg	5.230503e+08
4	A	food	post_go_fix	5.230510e+08
4	A	food	jitter_fix	5.230513e+08
4	A	food	sst_fix	5.230538e+08
4	A	food	go2_savory6.jpeg	5.230543e+08
4	A	food	post_go_fix	5.230550e+08
4	A	food	jitter_fix	5.230553e+08
4	A	food	sst_fix	5.230579e+08
4	A	food	go2_savory2.jpeg	5.230584e+08
4	A	food	post_go_fix	5.230589e+08
4	A	food	jitter_fix	5.230594e+08
4	A	food	sst_fix	5.230599e+08
4	A	food	go2_savory6.jpeg	5.230604e+08
4	A	food	sst_signal	5.230607e+08
4	A	food	jitter_fix	5.230615e+08
4	A	food	sst_fix	5.230620e+08
4	A	food	go2_savory2.jpeg	5.230625e+08
4	A	food	post_go_fix	5.230632e+08
4	A	food	jitter_fix	5.230635e+08
4	A	food	sst_fix	5.230641e+08
4	A	food	go2_savory1.jpeg	5.230646e+08
4	A	food	post_go_fix	5.230652e+08
4	A	food	jitter_fix	5.230656e+08
4	A	food	sst_fix	5.230661e+08
4	A	food	go1_savory4.jpeg	5.230666e+08
4	A	food	sst_signal	5.230669e+08
4	A	food	jitter_fix	5.230676e+08
4	A	food	sst_fix	5.230722e+08
4	A	food	go1_savory3.jpeg	5.230727e+08
4	A	food	post_go_fix	5.230733e+08
4	A	food	jitter_fix	5.230737e+08
4	A	food	sst_fix	5.230742e+08
4	A	food	go1_savory2.jpeg	5.230748e+08
4	A	food	post_go_fix	5.230756e+08
4	A	food	jitter_fix	5.230758e+08
4	A	food	sst_fix	5.230783e+08
4	A	food	go2_savory5.jpeg	5.230788e+08
4	A	food	sst_signal	5.230792e+08
4	A	food	jitter_fix	5.230798e+08
4	A	food	sst_fix	5.230804e+08
4	A	food	go2_savory5.jpeg	5.230809e+08
4	A	food	post_go_fix	5.230817e+08
4	A	food	jitter_fix	5.230819e+08
4	A	food	sst_fix	5.230824e+08
4	A	food	go1_savory3.jpeg	5.230829e+08
4	A	food	post_go_fix	5.230832e+08
4	A	food	jitter_fix	5.230840e+08
4	A	food	sst_fix	5.230845e+08
4	A	food	go1_savory4.jpeg	5.230850e+08
4	A	food	post_go_fix	5.230854e+08
4	A	food	jitter_fix	5.230860e+08
4	A	food	sst_fix	5.230885e+08
4	A	food	go1_savory1.jpeg	5.230891e+08
4	A	food	post_go_fix	5.230898e+08
4	A	food	jitter_fix	5.230901e+08
4	A	food	sst_fix	5.230946e+08
4	A	food	go1_savory2.jpeg	5.230951e+08
4	A	food	post_go_fix	5.230958e+08
4	A	food	jitter_fix	5.230961e+08
4	A	food	sst_fix	5.230967e+08
4	A	food	go2_savory5.jpeg	5.230972e+08
4	A	food	post_go_fix	5.230981e+08
4	A	food	jitter_fix	5.230982e+08
4	A	food	sst_fix	5.230987e+08
4	A	food	go1_savory4.jpeg	5.230992e+08
4	A	food	sst_signal	5.230996e+08
4	A	food	jitter_fix	5.231003e+08
4	A	food	sst_fix	5.231048e+08
4	A	food	go1_savory6.jpeg	5.231053e+08
4	A	food	post_go_fix	5.231062e+08
4	A	food	jitter_fix	5.231063e+08
4	A	food	sst_fix	5.231068e+08
4	A	food	go1_savory1.jpeg	5.231074e+08
4	A	food	jitter_fix	5.231084e+08
4	A	food	sst_fix	5.231109e+08
4	A	food	go2_savory4.jpeg	5.231114e+08
4	A	food	post_go_fix	5.231120e+08
4	A	food	jitter_fix	5.231124e+08
4	A	food	sst_fix	5.231150e+08
4	A	food	go1_savory1.jpeg	5.231155e+08
4	A	food	sst_signal	5.231157e+08
4	A	food	jitter_fix	5.231165e+08
4	A	food	sst_fix	5.231170e+08
4	A	food	go2_savory3.jpeg	5.231175e+08
4	A	food	sst_signal	5.231178e+08
4	A	food	jitter_fix	5.231186e+08
4	A	food	sst_fix	5.231191e+08
4	A	food	go2_savory3.jpeg	5.231196e+08
4	A	food	jitter_fix	5.231206e+08
4	A	food	sst_fix	5.231231e+08
4	A	food	go2_savory6.jpeg	5.231237e+08
4	A	food	sst_signal	5.231239e+08
4	A	food	jitter_fix	5.231247e+08
4	A	food	sst_fix	5.231252e+08
4	A	food	go1_savory5.jpeg	5.231257e+08
4	A	food	sst_signal	5.231260e+08
4	A	food	jitter_fix	5.231267e+08
4	A	food	sst_fix	5.231293e+08
4	A	food	go1_savory5.jpeg	5.231298e+08
4	A	food	post_go_fix	5.231306e+08
4	A	food	jitter_fix	5.231308e+08
4	A	food	sst_fix	5.231313e+08
4	A	food	go2_savory2.jpeg	5.231318e+08
4	A	food	sst_signal	5.231322e+08
4	A	food	jitter_fix	5.231329e+08
4	A	food	sst_fix	5.231334e+08
4	A	food	go2_savory3.jpeg	5.231339e+08
4	A	food	post_go_fix	5.231345e+08
4	A	food	jitter_fix	5.231349e+08
4	A	food	sst_fix	5.231354e+08
4	A	food	go2_savory1.jpeg	5.231360e+08
4	A	food	post_go_fix	5.231365e+08
4	A	food	jitter_fix	5.231370e+08
4	A	food	sst_fix	5.231375e+08
4	A	food	go1_savory1.jpeg	5.231380e+08
4	A	food	sst_signal	5.231383e+08
4	A	food	jitter_fix	5.231390e+08
4	A	food	sst_fix	5.231416e+08
4	A	food	go1_savory4.jpeg	5.231421e+08
4	A	food	post_go_fix	5.231426e+08
4	A	food	jitter_fix	5.231431e+08
4	A	food	sst_fix	5.231456e+08
4	A	food	go2_savory4.jpeg	5.231461e+08
4	A	food	post_go_fix	5.231468e+08
4	A	food	jitter_fix	5.231472e+08
4	A	food	fix	5.231477e+08
4	A	food	c2_instruct	5.231577e+08
4	A	food	setA_food2.mp4	5.231599e+08
4	A	food	fix	5.231748e+08
4	A	food	sst_instruct	5.231848e+08
4	A	food	sst_fix	5.231869e+08
4	A	food	go1_sweet1.jpeg	5.231874e+08
4	A	food	jitter_fix	5.231885e+08
4	A	food	sst_fix	5.231890e+08
4	A	food	go2_sweet3.jpeg	5.231895e+08
4	A	food	sst_signal	5.231898e+08
4	A	food	jitter_fix	5.231905e+08
4	A	food	sst_fix	5.231910e+08
4	A	food	go1_sweet6.jpeg	5.231916e+08
4	A	food	post_go_fix	5.231925e+08
4	A	food	jitter_fix	5.231926e+08
4	A	food	sst_fix	5.231931e+08
4	A	food	go1_sweet6.jpeg	5.231936e+08
4	A	food	sst_signal	5.231939e+08
4	A	food	jitter_fix	5.231946e+08
4	A	food	sst_fix	5.231992e+08
4	A	food	go2_sweet1.jpeg	5.231997e+08
4	A	food	post_go_fix	5.232003e+08
4	A	food	jitter_fix	5.232007e+08
4	A	food	sst_fix	5.232032e+08
4	A	food	go2_sweet2.jpeg	5.232037e+08
4	A	food	post_go_fix	5.232045e+08
4	A	food	jitter_fix	5.232048e+08
4	A	food	sst_fix	5.232053e+08
4	A	food	go1_sweet5.jpeg	5.232058e+08
4	A	food	post_go_fix	5.232068e+08
4	A	food	jitter_fix	5.232068e+08
4	A	food	sst_fix	5.232073e+08
4	A	food	go1_sweet3.jpeg	5.232079e+08
4	A	food	post_go_fix	5.232084e+08
4	A	food	jitter_fix	5.232089e+08
4	A	food	sst_fix	5.232094e+08
4	A	food	go2_sweet2.jpeg	5.232099e+08
4	A	food	sst_signal	5.232102e+08
4	A	food	jitter_fix	5.232109e+08
4	A	food	sst_fix	5.232135e+08
4	A	food	go1_sweet6.jpeg	5.232140e+08
4	A	food	post_go_fix	5.232149e+08
4	A	food	jitter_fix	5.232150e+08
4	A	food	sst_fix	5.232155e+08
4	A	food	go2_sweet1.jpeg	5.232161e+08
4	A	food	sst_signal	5.232163e+08
4	A	food	jitter_fix	5.232171e+08
4	A	food	sst_fix	5.232176e+08
4	A	food	go1_sweet4.jpeg	5.232181e+08
4	A	food	post_go_fix	5.232188e+08
4	A	food	jitter_fix	5.232191e+08
4	A	food	sst_fix	5.232217e+08
4	A	food	go1_sweet4.jpeg	5.232222e+08
4	A	food	sst_signal	5.232224e+08
4	A	food	jitter_fix	5.232232e+08
4	A	food	sst_fix	5.232257e+08
4	A	food	go1_sweet5.jpeg	5.232262e+08
4	A	food	post_go_fix	5.232268e+08
4	A	food	jitter_fix	5.232273e+08
4	A	food	sst_fix	5.232278e+08
4	A	food	go2_sweet3.jpeg	5.232283e+08
4	A	food	post_go_fix	5.232291e+08
4	A	food	jitter_fix	5.232293e+08
4	A	food	sst_fix	5.232298e+08
4	A	food	go1_sweet6.jpeg	5.232304e+08
4	A	food	post_go_fix	5.232310e+08
4	A	food	jitter_fix	5.232314e+08
4	A	food	sst_fix	5.232319e+08
4	A	food	go2_sweet4.jpeg	5.232324e+08
4	A	food	post_go_fix	5.232329e+08
4	A	food	jitter_fix	5.232334e+08
4	A	food	sst_fix	5.232360e+08
4	A	food	go2_sweet1.jpeg	5.232365e+08
4	A	food	post_go_fix	5.232373e+08
4	A	food	jitter_fix	5.232375e+08
4	A	food	sst_fix	5.232380e+08
4	A	food	go2_sweet4.jpeg	5.232385e+08
4	A	food	jitter_fix	5.232395e+08
4	A	food	sst_fix	5.232421e+08
4	A	food	go2_sweet3.jpeg	5.232426e+08
4	A	food	post_go_fix	5.232434e+08
4	A	food	jitter_fix	5.232436e+08
4	A	food	sst_fix	5.232441e+08
4	A	food	go2_sweet2.jpeg	5.232447e+08
4	A	food	post_go_fix	5.232457e+08
4	A	food	jitter_fix	5.232457e+08
4	A	food	sst_fix	5.232462e+08
4	A	food	go1_sweet5.jpeg	5.232467e+08
4	A	food	jitter_fix	5.232477e+08
4	A	food	sst_fix	5.232483e+08
4	A	food	go1_sweet6.jpeg	5.232488e+08
4	A	food	sst_signal	5.232491e+08
4	A	food	jitter_fix	5.232498e+08
4	A	food	sst_fix	5.232543e+08
4	A	food	go2_sweet4.jpeg	5.232549e+08
4	A	food	jitter_fix	5.232559e+08
4	A	food	sst_fix	5.232564e+08
4	A	food	go1_sweet2.jpeg	5.232569e+08
4	A	food	post_go_fix	5.232575e+08
4	A	food	jitter_fix	5.232579e+08
4	A	food	sst_fix	5.232625e+08
4	A	food	go2_sweet1.jpeg	5.232630e+08
4	A	food	post_go_fix	5.232636e+08
4	A	food	jitter_fix	5.232640e+08
4	A	food	sst_fix	5.232645e+08
4	A	food	go1_sweet5.jpeg	5.232650e+08
4	A	food	sst_signal	5.232654e+08
4	A	food	jitter_fix	5.232661e+08
4	A	food	sst_fix	5.232686e+08
4	A	food	go2_sweet2.jpeg	5.232691e+08
4	A	food	sst_signal	5.232695e+08
4	A	food	jitter_fix	5.232701e+08
4	A	food	sst_fix	5.232726e+08
4	A	food	go2_sweet1.jpeg	5.232732e+08
4	A	food	jitter_fix	5.232742e+08
4	A	food	sst_fix	5.232747e+08
4	A	food	go2_sweet2.jpeg	5.232752e+08
4	A	food	jitter_fix	5.232762e+08
4	A	food	sst_fix	5.232768e+08
4	A	food	go1_sweet6.jpeg	5.232773e+08
4	A	food	post_go_fix	5.232780e+08
4	A	food	jitter_fix	5.232783e+08
4	A	food	sst_fix	5.232828e+08
4	A	food	go1_sweet5.jpeg	5.232833e+08
4	A	food	post_go_fix	5.232841e+08
4	A	food	jitter_fix	5.232844e+08
4	A	food	sst_fix	5.232849e+08
4	A	food	go1_sweet1.jpeg	5.232854e+08
4	A	food	sst_signal	5.232858e+08
4	A	food	jitter_fix	5.232864e+08
4	A	food	sst_fix	5.232869e+08
4	A	food	go1_sweet2.jpeg	5.232875e+08
4	A	food	post_go_fix	5.232882e+08
4	A	food	jitter_fix	5.232885e+08
4	A	food	sst_fix	5.232890e+08
4	A	food	go2_sweet3.jpeg	5.232895e+08
4	A	food	post_go_fix	5.232902e+08
4	A	food	jitter_fix	5.232905e+08
4	A	food	sst_fix	5.232911e+08
4	A	food	go2_sweet4.jpeg	5.232916e+08
4	A	food	sst_signal	5.232919e+08
4	A	food	jitter_fix	5.232926e+08
4	A	food	fix	5.232931e+08
5	C	food	wait	5.233437e+08
5	C	food	c1_instruct	5.233457e+08
5	C	food	setC_food2.mp4	5.233478e+08
5	C	food	fix	5.233628e+08
5	C	food	sst_instruct	5.233728e+08
5	C	food	sst_fix	5.233749e+08
5	C	food	go1_sweet2.jpeg	5.233755e+08
5	C	food	post_go_fix	5.233762e+08
5	C	food	jitter_fix	5.233765e+08
5	C	food	sst_fix	5.233770e+08
5	C	food	go1_sweet5.jpeg	5.233776e+08
5	C	food	post_go_fix	5.233781e+08
5	C	food	jitter_fix	5.233786e+08
5	C	food	sst_fix	5.233791e+08
5	C	food	go2_sweet6.jpeg	5.233796e+08
5	C	food	post_go_fix	5.233802e+08
5	C	food	jitter_fix	5.233807e+08
5	C	food	sst_fix	5.233812e+08
5	C	food	go2_sweet5.jpeg	5.233817e+08
5	C	food	sst_signal	5.233820e+08
5	C	food	jitter_fix	5.233827e+08
5	C	food	sst_fix	5.233833e+08
5	C	food	go1_sweet1.jpeg	5.233838e+08
5	C	food	post_go_fix	5.233842e+08
5	C	food	jitter_fix	5.233848e+08
5	C	food	sst_fix	5.233873e+08
5	C	food	go2_sweet2.jpeg	5.233878e+08
5	C	food	post_go_fix	5.233884e+08
5	C	food	jitter_fix	5.233888e+08
5	C	food	sst_fix	5.233914e+08
5	C	food	go2_sweet4.jpeg	5.233919e+08
5	C	food	post_go_fix	5.233924e+08
5	C	food	jitter_fix	5.233929e+08
5	C	food	sst_fix	5.233934e+08
5	C	food	go1_sweet5.jpeg	5.233939e+08
5	C	food	post_go_fix	5.233946e+08
5	C	food	jitter_fix	5.233949e+08
5	C	food	sst_fix	5.233955e+08
5	C	food	go1_sweet6.jpeg	5.233960e+08
5	C	food	jitter_fix	5.233970e+08
5	C	food	sst_fix	5.233975e+08
5	C	food	go2_sweet3.jpeg	5.233981e+08
5	C	food	jitter_fix	5.233991e+08
5	C	food	sst_fix	5.233996e+08
5	C	food	go2_sweet3.jpeg	5.234001e+08
5	C	food	post_go_fix	5.234007e+08
5	C	food	jitter_fix	5.234011e+08
5	C	food	sst_fix	5.234057e+08
5	C	food	go2_sweet1.jpeg	5.234062e+08
5	C	food	post_go_fix	5.234068e+08
5	C	food	jitter_fix	5.234072e+08
5	C	food	sst_fix	5.234077e+08
5	C	food	go1_sweet5.jpeg	5.234082e+08
5	C	food	post_go_fix	5.234091e+08
5	C	food	jitter_fix	5.234092e+08
5	C	food	sst_fix	5.234118e+08
5	C	food	go1_sweet2.jpeg	5.234123e+08
5	C	food	post_go_fix	5.234130e+08
5	C	food	jitter_fix	5.234133e+08
5	C	food	sst_fix	5.234138e+08
5	C	food	go1_sweet2.jpeg	5.234144e+08
5	C	food	sst_signal	5.234147e+08
5	C	food	jitter_fix	5.234154e+08
5	C	food	sst_fix	5.234159e+08
5	C	food	go2_sweet3.jpeg	5.234164e+08
5	C	food	post_go_fix	5.234170e+08
5	C	food	jitter_fix	5.234174e+08
5	C	food	sst_fix	5.234180e+08
5	C	food	go2_sweet5.jpeg	5.234185e+08
5	C	food	post_go_fix	5.234191e+08
5	C	food	jitter_fix	5.234195e+08
5	C	food	sst_fix	5.234220e+08
5	C	food	go1_sweet4.jpeg	5.234225e+08
5	C	food	post_go_fix	5.234230e+08
5	C	food	jitter_fix	5.234236e+08
5	C	food	sst_fix	5.234281e+08
5	C	food	go2_sweet3.jpeg	5.234286e+08
5	C	food	post_go_fix	5.234292e+08
5	C	food	jitter_fix	5.234296e+08
5	C	food	sst_fix	5.234301e+08
5	C	food	go2_sweet6.jpeg	5.234307e+08
5	C	food	post_go_fix	5.234313e+08
5	C	food	jitter_fix	5.234317e+08
5	C	food	sst_fix	5.234322e+08
5	C	food	go1_sweet2.jpeg	5.234327e+08
5	C	food	post_go_fix	5.234333e+08
5	C	food	jitter_fix	5.234337e+08
5	C	food	sst_fix	5.234383e+08
5	C	food	go2_sweet1.jpeg	5.234388e+08
5	C	food	sst_signal	5.234390e+08
5	C	food	jitter_fix	5.234398e+08
5	C	food	sst_fix	5.234403e+08
5	C	food	go2_sweet6.jpeg	5.234408e+08
5	C	food	sst_signal	5.234410e+08
5	C	food	jitter_fix	5.234419e+08
5	C	food	sst_fix	5.234444e+08
5	C	food	go2_sweet5.jpeg	5.234449e+08
5	C	food	post_go_fix	5.234456e+08
5	C	food	jitter_fix	5.234459e+08
5	C	food	sst_fix	5.234484e+08
5	C	food	go2_sweet3.jpeg	5.234490e+08
5	C	food	sst_signal	5.234492e+08
5	C	food	jitter_fix	5.234500e+08
5	C	food	sst_fix	5.234505e+08
5	C	food	go1_sweet1.jpeg	5.234510e+08
5	C	food	post_go_fix	5.234517e+08
5	C	food	jitter_fix	5.234520e+08
5	C	food	sst_fix	5.234526e+08
5	C	food	go2_sweet4.jpeg	5.234531e+08
5	C	food	post_go_fix	5.234536e+08
5	C	food	jitter_fix	5.234541e+08
5	C	food	sst_fix	5.234566e+08
5	C	food	go2_sweet4.jpeg	5.234571e+08
5	C	food	sst_signal	5.234573e+08
5	C	food	jitter_fix	5.234581e+08
5	C	food	sst_fix	5.234587e+08
5	C	food	go1_sweet4.jpeg	5.234592e+08
5	C	food	sst_signal	5.234594e+08
5	C	food	jitter_fix	5.234602e+08
5	C	food	sst_fix	5.234627e+08
5	C	food	go1_sweet1.jpeg	5.234633e+08
5	C	food	post_go_fix	5.234640e+08
5	C	food	jitter_fix	5.234643e+08
5	C	food	sst_fix	5.234648e+08
5	C	food	go1_sweet6.jpeg	5.234653e+08
5	C	food	post_go_fix	5.234660e+08
5	C	food	jitter_fix	5.234663e+08
5	C	food	sst_fix	5.234669e+08
