global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
964.0614545482396	1.9786767729067376	929414.4881456674	3.915161771640622	979.0417978217804	4.571092352809615	958522.841882104	20.894885297914534	884.8240650813857	1.8142746512041867	782913.6261471483	3.291592510002073	901.875083194524	734.857336193836	0.931717	16.445868	0.08693085	0.0430072	0.0289500211	-0.0120462819	-0.0615810774	0.0797394067	-0.0009247187	0.10720255	-0.0217387321	0.0639020097	-0.0850377801	-0.1161843873	0.1412203892	0.0081483648	-0.0382163722	-0.0124295107	-0.0595856331	0.0158799456	-0.0157855403	-0.207325376	0.0367301726	0.1222821865	-0.0967671968	0.0118710804	-0.0893085514	-0.1180565441	-0.1359768643	0.0532078101	-0.0612115011	-0.0692431388	0.0200106796	0.0040287055	-0.0952974972	0.0690467914	0.1028629199	0.0098336655	0.0094759465	-0.0501707116	-0.0337171329	0.1008168876	0.0508283939	-0.0508469137	-0.016204809	0.0721347254	-0.0017523495	-0.0746813585	0.0022709977	0.0478877048	0.0098117775	0.003342127	-0.0437677676	-0.0908150415	0.0115064047	0.1223074126	-0.0091197551	0.019892775	0.1211594156	0.0033040747	-0.0088145046	0.0127869735	0.2016633274	0.0490420714	0.1603445407	-0.0252432515	0.0320447209	-0.03219838	-0.1742609489	0.1101750105	-0.1597812716	0.0765644751	-0.0686376402	0.0095299629	-0.0019606655	-0.0887143863	-0.1631321589	0.1175073526	-0.0398456015	-0.0337253049	0.00434627	0.0281157721	-0.0023028771	0.0148987016	0.1093961097	-0.0349667819	-0.04122635	-0.080947319	-0.0084632357	0.0511118536	0.0735098192	0.0384909378	0.0180591619	-0.0513374485	-0.0795584693	0.0520561581	-0.058745976	-0.0851506987	0.0768102213	0.0607124453	0.0008811129	-0.0867139975	-0.0380120342	-0.029843807	-0.1316885173	0.0927270739	0.0298868426	-0.0453707462	0.0	0.0	-0.050318	0.0003033999999999	9.205155999999717e-08	0.002531901124	-0.329354	-0.0301139999999999	0.1084740573159999	0.0009068529959999	0.594195	-0.0211689999999999	0.0004481265609999	0.353067698025	-0.0360194	-0.0002059	4.2394810000000797e-08	0.00129739717636	0.00123614	0.0003268789999999	1.0684988064100001e-07	1.5280420995999998e-06	-0.00164968	0.00017411	2.7214441024e-06	3.0314292100000044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.3066748115284	0.2452202632888429	929887.3630860668	0.0601329775274494	975.5973856822554	-3.4444121395249567	951790.2589500516	11.86397498690689	883.5509389841939	-1.2731260971918346	780662.2617798507	1.6208500593509123	899.5941409148412	725.8111657166344	1.002757	17.69981	0.0642811999999997	0.0332316	0.0322155827	0.0678067376	0.095262355	0.0192803879	-0.0045894869	-0.0795471263	0.0471220311	-0.0083933484	0.0821127642	-0.0501141538	0.0087063904	0.0145531125	-0.0547541956	-0.0667270456	-0.0342201428	0.0665796271	-0.0464692765	0.0809769358	0.1063032086	-0.0565537854	-0.0181140233	-0.0226935102	0.0387233291	-0.0157043987	0.0119201804	-0.0795705882	-0.0978647379	-0.0806157396	-0.0765835733	-0.1458978879	0.1095842529	0.0497691019	0.02663337	-0.0262489565	0.050706153	-0.0191510079	0.0688018685	-0.1751708444	0.294841682	0.1217752824	-0.0329042522	0.0344628927	-0.2009226206	0.0635719788	-0.0754385037	0.0619310425	0.0173458851	-0.0209905314	-0.0390153529	0.0726441478	0.086671488	-0.0745494898	-0.0056134154	-0.0457862036	0.0239286862	-0.0196627857	0.1295250713	0.0311381164	-0.085626549	0.0865709344	0.0286328727	-0.0617483117	0.1175541938	-0.0437013398	-0.0566926151	-0.0347148328	-0.099193739	-0.1423915857	0.112546465	0.1222686822	-0.0213398978	0.0136805111	-0.0098717321	-0.0553201309	0.0412484595	0.1907577821	-0.0777725789	0.0255393273	-0.0062281126	-0.0090655207	0.1496044045	-0.0462739694	-0.0044141169	0.080411846	-0.0165368962	0.030912136	-0.0302377678	0.1430384689	-0.0880029191	-0.0972405613	0.0453938806	0.0102259784	-0.0143625887	-0.0944858904	-0.0466284546	0.0914901014	-0.0380780291	0.0206886622	-0.0416725125	0.0530111418	-0.0380062113	0.0911690029	0.0249907329	-0.052236025	0.0	0.0	-0.0585987	-0.0082806999999999	6.856999248999992e-05	0.0034338076416899	-0.3227	0.0066539999999999	0.1041352899999999	4.427571599999991e-05	0.623126	0.0289309999999999	0.0008370027609999	0.3882860118759999	-0.0359068	0.0001125999999999	1.2678759999999421e-08	0.00128929828624	0.00100122	-0.00023492	5.51874064e-08	1.0024414884e-06	-0.00158889	6.079000000000002e-05	2.5245714321e-06	3.695424100000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.6009124723132	-1.7057623392151982	926600.51669253	2.909625157884905	974.9469729963556	-0.6504126858998234	950521.6001547566	0.4230366619794223	882.6603641606503	-0.8905748235436022	779089.3184602117	0.7931235163297181	899.5357729039226	735.2611602870729	1.116115	19.700701	0.0548595	0.0262376	0.0421813234	-0.0710781612	-0.0715568931	0.0142908092	-0.0356748034	0.1122384728	0.0116871517	0.0392037377	0.0438725691	-0.0768063298	-0.0577433036	0.0227784945	-0.0512120983	-0.0056865629	-0.011261213	-0.0188139926	0.0729298027	-0.0112551274	0.0999787667	0.1430381989	0.0432843745	-0.017217002	0.0836677059	-0.0899742021	0.1230249651	-0.0842665478	-0.114691437	-0.055274727	0.0927611426	0.0081573488	0.0085367612	0.0073907242	0.0317765116	-0.0923490934	-0.1095659289	0.1246652832	-0.1315489525	-0.0444201325	0.0152546046	-0.0048251635	-0.0390657348	-0.1358660096	0.0525363036	-0.1129024443	-0.0316079888	0.1637459545	0.0272919991	-0.0075165632	-0.0663588407	-0.1123716206	0.0197207425	0.0059927253	0.0092748715	-0.163960867	0.0760809335	-0.0276606594	-0.1095884979	-0.033418838	-0.0613622178	-0.0904201036	0.0655609091	-0.0446606213	0.0543715845	-0.1106820816	-0.0886940314	-0.0407716065	-0.0511109709	-0.0646132698	-0.1543186062	0.077551871	-0.0743545341	0.0954006504	0.0097252345	0.1418729867	-0.0548198267	-0.0303725608	0.0990578214	0.0456029713	0.0032474101	0.0172722031	-0.0758388245	-0.0456078339	0.0637885694	-0.09072179	0.1631495293	0.0827018598	0.173149244	0.0032462979	0.0715587471	0.0014958792	0.0421861766	-0.0049246227	0.0875240776	-0.1718274769	-0.0572441577	0.0361222686	-0.0212929581	0.0379877955	-0.1508629674	-0.0673621637	0.2718632121	0.089568721	0.0200483461	-0.0588837053	0.0	0.0	-0.0587892	-0.0001905	3.6290250000001214e-08	0.00345617003664	-0.329522	-0.0068219999999999	0.1085847484839999	4.6539683999999926e-05	0.609117	-0.0140089999999999	0.0001962520809999	0.371023519689	-0.035802	0.0001048	1.0983040000000444e-08	0.001281783204	0.00134915	0.00034793	1.210552849e-07	1.8202057225e-06	-0.00181292	-0.00022403	3.2866789264e-06	5.0189440900000037e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.8664112565848	-0.7345012157284145	925186.9931036216	0.539492035906519	971.3557254377616	-3.5912475585939774	943531.94534072	12.897059027107202	882.7766013957598	0.1162372351095655	779294.5279718483	0.0135110948259164	899.6252931103004	734.0109574662567	0.950838	16.783371	0.0556134000000001	0.0292061	0.0415007512	0.1397464877	-0.018652527	0.0571382508	-0.1145337521	-0.111343899	0.0411588874	0.0579642274	-0.0478459509	-0.0609739939	-0.0240427278	0.0312515387	-0.0633419442	0.0499479083	-0.1024907016	0.0243712812	-0.0529772289	0.0521204747	-0.0035523499	0.0154827768	-0.0627443497	-0.0609787912	-0.1200200928	0.009076546	0.074987607	0.0303200423	-0.1177844108	-0.0497013602	0.2114176768	0.0217673788	0.1552918964	0.0601459446	0.0404081261	-0.0340755377	-0.0385050393	-0.1339698125	-0.1064917763	0.107718761	0.1569426713	0.0635290052	0.0480506225	-0.0462221983	-0.0594863284	-0.2643945981	0.0490562004	0.0073868658	0.0348751776	-0.1102771522	-0.0603464044	0.1275934382	0.0016535221	0.0043392651	-0.0210884741	-0.0619768447	-0.0534137362	-0.0376225314	-0.1993404698	0.0319893602	-0.0329531144	0.0583326098	0.0103135243	-0.1329252011	-0.0136825906	-0.0312400275	-0.0036281479	-0.0176713681	-0.142325285	-0.0781200407	0.0192477214	0.0862890717	-0.1714298692	-0.0036698211	-0.1774617581	0.0725883345	-0.1147612634	0.032912989	-0.1363950004	0.0536022942	-0.015903458	0.0261355772	-0.08324174	0.1396406387	0.0558372779	-0.259217193	0.1640433389	-0.107656182	0.0819172084	0.0931819066	0.0522766493	-0.036439439	0.0526452337	-0.0005715842	0.0975090488	-0.0775241621	0.0598178851	0.0825618342	0.0779178445	0.1261302854	-0.0177671734	0.0273870386	0.1279276725	0.0879269691	0.0150688344	-0.0652860951	0.0	0.0	-0.0432723	0.0155169	0.00024077418561	0.00187249194729	-0.352234	-0.022712	0.124068790756	0.000515834944	0.607057	-0.00206	4.2436000000002544e-06	0.3685182012489999	-0.0359068	-0.0001048	1.0983040000000444e-08	0.00128929828624	0.00150565	0.0001565	2.4492250000000052e-08	2.2669819225e-06	-0.00185811	-4.519000000000008e-05	3.4525727721000004e-06	2.0421361000000068e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.9955369939228	2.129125737337972	929287.3953442016	4.533176405394964	977.4328351767666	6.077109739004982	955374.9472816922	36.9312627799092	882.9285236120626	0.1519222163027507	779562.7778077766	0.0230803598063397	898.7670523666137	731.2097708663795	1.08066	19.074883	0.0803499000000003	0.0454046	0.0483880692	-0.081495633	0.0907016491	0.1180554038	0.1627503148	-0.0148769581	0.0478091739	0.0365975602	0.000731103	0.0461594213	0.1122161399	0.0395639142	-0.0716322619	-0.0269188291	0.1560638015	0.1253086091	0.0085454764	0.034976814	-0.0864639094	0.0609085722	0.018036019	0.0460920363	-0.0412348155	-0.0790479436	-0.0077126018	-0.0594836522	-0.0088995689	-0.0207111892	0.0973280058	-0.0767514056	0.051043439	0.1139605759	-0.1620706414	0.0201873845	-0.1127825517	0.0465342369	0.009192105	-0.0300481557	-0.0353763087	0.1385128506	0.1070731311	0.1068686013	-0.0434656063	-0.0123604758	0.0803326624	-0.108461431	0.0499896725	0.1706429171	-0.0447955479	0.0823630377	-0.0809476553	-0.0540298111	0.0927113808	0.1006704209	0.0022719936	0.0589732494	-3.10469e-05	0.0083910617	-0.0408214138	0.0286848797	0.0386718269	-0.0978242115	-0.1702242934	0.0488086411	0.0094452535	-0.0683174054	0.0372122342	-0.0064610084	0.0001192536	0.2281553671	0.0383681634	-0.0746863295	0.0487498852	0.1533060215	0.0305752334	-0.0464224244	0.0300630071	0.0559042676	-0.0176362791	-0.0022229729	-0.0387684067	0.1525815109	-0.0647197397	0.0029519148	0.1262930713	-0.0097847508	0.0662000224	0.0711228332	0.1049221452	-0.0541947693	0.033189596	0.0457496212	0.1580198402	-0.0257322654	0.1017794198	-0.0007606307	-0.035759646	-0.0351207208	-0.0052961731	0.0423862462	0.0928762513	0.0862445074	0.0100614187	-0.071416524	0.0	0.0	-0.0463032	-0.0030309	9.186354810000018e-06	0.00214398633024	-0.320171	0.032063	0.1025094692409999	0.001028035969	0.610776	0.003719	1.3830961000000209e-05	0.373047322176	-0.0353871	0.0005197	2.700880900000051e-07	0.0012522468464099	0.00120959	-0.00029606	8.765152360000006e-08	1.4631079681e-06	-0.00184313	1.4980000000000158e-05	3.3971281968999995e-06	2.2440040000000475e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.6968003256054	0.7012633316826395	930639.916558461	0.4917702603626357	974.9827494793628	-2.450085697403779	950591.361782338	6.002919924622561	884.4953384785387	1.5668148664760793	782332.0037902647	2.454908825810454	900.2900491732382	740.5408569977799	0.966641	17.062321	0.0652523000000002	0.0472591	0.0502282169	-0.0160647421	-0.0757961331	-0.0090694136	-0.0353347091	0.100699924	-0.0171270555	-0.0068515253	-0.0780275827	-0.090739354	0.0986158491	0.0360750897	-0.0440136919	0.0207174231	-0.0138516083	-0.0996589718	0.0700496767	-0.0571877881	-0.0596950222	0.0893163485	-0.012658466	-0.0086838995	-0.0621063299	0.036797524	0.1577661553	0.0754753492	0.0465690724	-0.0539541127	0.0119972485	-0.0026813403	-0.1669131708	0.1467228622	0.0811211948	-0.0522449764	-0.093154136	0.0964938763	-0.011968295	0.1034277232	-0.0619580465	0.0113390759	0.0778079398	-0.0066480562	-0.0719021799	-0.0088558699	0.0213836454	-0.0012029499	0.0372639073	-0.0058194154	-0.0422357092	-0.0871658993	-0.0579285497	0.044782972	0.0007506264	0.1060083286	0.0521383304	-0.038707062	-0.117088457	-0.0230181536	0.0365421426	-0.0667108499	0.003250722	-0.0445227645	0.0661581524	-0.0225325583	-0.0423135381	0.0030955719	-0.0414059622	0.2578564589	-0.0766480556	-0.090338429	-0.1042829408	-0.0094748033	0.0120063117	0.1789245856	0.0771903903	-0.0401115072	0.0483374196	0.0514445793	-0.015187332	0.0409615657	-0.1216958308	-0.0103035897	-0.0592774082	-0.158045334	0.059169856	0.1193824495	0.1343731802	0.0172215486	0.1175029032	-0.0108433323	0.0790888989	0.0196197491	0.1216474813	-0.1169642131	0.069647532	-0.0097899748	-0.0710687994	-0.0321206685	-0.106641195	-0.0022851565	-0.050929639	0.0845221148	0.0050353715	-0.0772494546	0.0	0.0	-0.0401854	0.0061178	3.7427476839999993e-05	0.00161486637316	-0.322993	-0.0028219999999999	0.1043244780489999	7.96368399999995e-06	0.601224	-0.009552	9.124070400000007e-05	0.3614702981759999	-0.0362866	-0.0008995	8.09100250000008e-07	0.00131671733956	0.00118073	-2.885999999999991e-05	8.328995999999947e-10	1.3941233329e-06	-0.00184998	-6.850000000000085e-06	3.4224260004e-06	4.692250000000117e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.581232197502	-0.1155681281034048	930416.9535076512	0.013355992233325	973.5037477792029	-1.4790017001599836	947709.5469401538	2.187446029076122	883.9158182642714	-0.5795202142672906	781307.1737777964	0.3358436787444064	900.2551722492321	739.1279764667752	0.824211	14.548269	0.07083285	0.038131	0.055356191	0.1102606428	0.0066678117	-0.0619585876	-0.0953371447	-0.070338252	0.04519022	-0.0140770949	0.0717432183	-0.0443735618	-0.0075112291	0.0447341519	-0.0538768355	0.0763770373	-0.0974428086	-0.0004349213	-0.066524364	0.061076558	0.0249199326	0.0539680218	-0.0675468031	0.0073109778	0.0395978331	0.0618734195	-0.1059237049	0.1064583907	0.0714030415	-0.1699608149	0.1395122164	-0.0966014825	-0.051923529	0.0383326349	-0.0576397295	0.0071763287	-0.0706828693	0.0797814877	0.0656162243	-0.0663659273	0.0069554937	-0.0478990795	0.0828745149	0.0243864847	0.1038135486	0.0342133602	0.0020759737	-0.0771646867	0.048183387	-0.1265280023	-0.0386557839	0.0607634916	-0.031850117	-0.0953096234	-0.0488176848	0.0161990716	0.0628915431	-0.0172055605	0.0739465903	-0.0678383826	0.1496103441	-0.0560426892	-0.1282230596	-0.0652145649	-0.0890724665	0.0431310516	-0.0648112852	0.0661459345	0.1135818708	0.0088010851	0.033081585	0.0820394599	-0.0180780332	0.0418272382	-0.0067626461	-0.0413239728	-0.1027042629	0.0685533269	0.0800352341	0.0556280582	-0.0081142377	0.0133171939	-0.1435521386	-0.0462257926	0.0841898285	-0.1621954783	0.1036525733	0.0105894314	-0.0538951025	0.0384527605	0.003662535	-0.0767730774	0.0801490304	0.0278117997	0.1349014894	-0.0823495994	0.0992349144	0.0468361803	-0.0631452807	0.1612245346	-0.0496138568	-0.0424499801	-0.0067942307	0.0827605889	0.0	-0.0827605889	0.0	0.0	-0.0424281	-0.0022427	5.029703290000001e-06	0.00180014366961	-0.337758	-0.014765	0.114080466564	0.000218005225	0.606301	0.0050769999999999	2.577592899999998e-05	0.367600902601	-0.0359068	0.0003797999999999	1.442480399999997e-07	0.00128929828624	0.000593827	-0.000586903	3.4445513140900004e-07	3.52630505929e-07	-0.00184172	8.259999999999951e-06	3.3919325584e-06	6.822759999999919e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.2977252070252	0.7164930095232194	931799.6982898576	0.5133622326956401	972.6567576304976	-0.8469901487052311	946061.1681642726	0.7173923120037096	884.867286411948	0.9514681476766782	782990.1145620445	0.9052916360432892	901.4355651417336	741.7120170848548	0.864507	15.259528	0.0576054499999999	0.0310975	0.055258833	-0.0670358543	0.0543770137	0.0104197699	0.0408529064	-0.0018941948	0.0348729322	-0.0031472025	0.110018746	0.0658484205	0.0942376594	0.0205270619	-0.0431853975	-0.0089859704	0.0639105639	0.0633383669	-0.0789365029	0.0412987831	0.0253615468	0.0351616475	-0.0893829234	-0.005530987	-0.0136954511	-0.075043396	0.101519509	0.1646812051	0.1711176142	-0.0026673127	0.0766821315	0.0836044758	-0.1329707778	0.0874634262	0.0236022288	0.0368896916	-0.0215323833	0.0191680787	-0.0847171938	-0.200490812	-0.02722778	-0.0964584977	0.024157844	0.0545392116	-0.0507785715	-0.053637917	-0.0479536078	-0.0032132037	0.029407654	0.0485289142	-0.0305984813	0.033071437	-0.0125226921	-0.1077663291	0.0457673717	0.014236683	-0.0501437795	-0.0421671484	-0.0241163865	-0.0441202622	0.1179649435	-0.1121381284	0.0637257839	-0.1199756039	-0.0816117769	0.1256785895	-0.0659544466	-0.0668543532	0.0681820122	0.2193968084	-0.0792364037	-0.09978611	-0.0014211038	0.0493975703	-0.1437516821	-0.0538271723	0.0246862393	0.0245522039	0.0272722951	0.0548182552	-0.0040761294	0.0196399173	-0.1143753863	0.1246044238	0.007215408	-0.0654926575	0.1699555167	0.0320849577	0.0223095552	-0.0056848348	0.0122758796	-0.1160190973	0.1071965782	-0.0166778275	0.1073153304	0.0266891244	-0.0114023094	0.0209212542	-0.1564107588	0.0816918274	-0.0353227508	0.1136489713	-0.0048200212	0.0809607451	-0.0050353715	-0.0879269691	0.0	0.0	-0.0400572	0.0023709	5.62116681000001e-06	0.00160457927184	-0.353644	-0.015886	0.125064078736	0.000252364996	0.604353	-0.0019479999999999	3.794703999999804e-06	0.365242548609	-0.0363252	-0.0004183999999999	1.7505855999999944e-07	0.00131952015504	0.000886088	0.000292261	8.541649212100003e-08	7.85151943744e-07	-0.00187907	-3.735000000000001e-05	3.5309040649000003e-06	1.395022500000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.030543312338	-1.267181894687269	929354.8884390816	1.605749954223217	968.2779615471162	-4.378796083381417	937562.2108178388	19.17385513983644	884.8176426493499	-0.0496437625981798	782902.2607435526	0.0024645031649044	901.0355276848188	740.018263402906	0.852981	15.056086	0.0496256999999999	0.0262325	0.0611689848	-0.0199152921	-0.0700880872	0.0871990712	0.0012345417	0.0602060262	4.70952e-05	0.0907876542	-0.0918460678	0.0768872203	-0.0157847096	0.0081408344	-0.04116559	-0.0479983256	-0.0198089618	0.0656383158	0.0136065261	-0.1162925904	0.0166074587	0.0052259314	-0.1397895894	-0.0206428152	0.0301734835	0.0952220059	0.1680721205	-0.0318010025	-0.0093447067	-0.0417904677	0.0907889103	-0.032974769	-0.1264292737	-0.044352259	0.0434436616	-0.0845640719	-0.0202428482	0.0522303881	0.0895329716	0.0175341935	-0.1661362007	-0.1005290162	0.020391412	-0.0339439114	-0.0332794097	-0.0253106917	-0.143134303	0.0369107095	0.0188383379	0.0206693213	-0.0433635249	-0.0291060662	0.0094819273	0.1113356461	0.0714725958	-0.0341269097	-0.0451886479	-0.0621051208	-0.0353413269	0.0068934548	0.1634623514	-0.1043422216	-0.0321054287	-0.0690557457	0.0181320455	-0.0950967867	-0.0196100897	-0.0345037949	0.0041754011	0.1141571449	0.0593119556	-0.016519889	-0.0952109207	0.1121342391	0.0888082767	-0.0088347165	-0.027843716	-0.0950053785	0.146251039	0.0621959787	-0.0116367811	0.0074143363	-0.0494064901	0.1247282142	-0.025529452	-0.1439168776	0.1193665121	-0.0278811889	0.0983775145	-0.1146048007	0.0757669725	-0.0043492296	0.0140309461	0.0431200267	0.0146331752	-0.0034282362	-0.0211209326	0.0616277943	-0.115140418	0.0406687164	0.0120343568	0.015578786	-0.0778379438	0.0791234167	-0.0100614187	-0.0927270739	0.0	0.0	-0.0388251	0.0012320999999999	1.5180704099999995e-06	0.00150738839001	-0.338521	0.0151229999999999	0.114596467441	0.0002287051289999	0.607312	0.0029589999999999	8.755680999999608e-06	0.3688278653439999	-0.0360262	0.000299	8.940100000000039e-08	0.00129788708644	0.00115596	0.0002698719999999	7.283089638399994e-08	1.3362435215999998e-06	-0.00191643	-3.7359999999999954e-05	3.6727039449e-06	1.3957695999999964e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.4695535426264	-0.5609897697115684	928273.5806036278	0.3147095217210386	972.0232469949376	3.745285447821402	944829.1926985816	14.02716308566276	883.6847356117596	-1.1329070375902577	780898.7119532254	1.283478355821533	899.8568077487619	738.221734019584	0.831234	14.672235	0.0394983000000002	0.0238478	0.0608739901	0.1308675541	0.0171582054	0.0861426946	0.014433984	-0.1063211993	0.0143798421	0.0556165555	-0.1170081674	-0.0503301374	-0.0541447107	0.0129790579	-0.026386163	-0.0148175407	-0.1060637038	0.0553121804	-0.158292124	-0.0879440214	-0.0252454821	-0.0078671583	-0.0711734288	0.1078322446	0.005808007	0.0813453537	0.0436302668	-0.0420228134	-0.0963502315	-0.001253107	0.1047900201	-0.0722560104	0.0572960936	0.0397048899	-0.0364516872	0.0535449783	0.1625881774	-0.0148291902	0.0195659995	-0.0281305106	0.1212147189	0.0402675182	-0.0597139013	-0.0166280674	0.1142632821	0.026649164	-0.079963255	0.0875093414	0.0161324037	-0.0060111552	-0.0149499545	0.1372913648	0.0528258837	0.136975151	-0.0576053215	0.0193438162	0.0068517791	-0.0631374889	0.0406187567	0.04986327	0.0856253245	-0.035742747	-0.0061627429	-0.078589113	0.0766877475	0.0458931797	0.0126467789	-0.0265270887	-0.0781640075	-0.124096912	0.029827643	0.0543731752	-0.0883874138	0.0827150044	-0.0373389811	0.0164471396	-0.0600701097	-0.1117593274	-0.0463622209	0.0588405003	0.0035499349	-0.0020167148	-0.0084077297	0.1285017337	-0.0256061836	-0.178156931	-0.0196407314	0.0127853431	-0.040402104	0.0274444859	0.0444313953	0.1290697331	0.0663338985	-0.0225381087	-0.0691396081	-0.0045359214	0.0241167549	0.0508332484	-0.0487759561	0.117941195	0.0335374251	-0.0645957113	-0.0905528167	0.0772494546	-0.0150688344	-0.0971409076	0.0	0.0	-0.0381968	0.0006282999999999	3.9476088999999785e-07	0.00145899553024	-0.332342	0.0061789999999999	0.110451204964	3.8180040999999874e-05	0.617344	0.010032	0.000100641024	0.381113614336	-0.0360246	1.6000000000043757e-06	2.5600000000140027e-12	0.0012977718051599	0.0007446799999999	-0.00041128	1.6915123840008224e-07	5.54548302399851e-07	-0.00195673	-4.029999999999984e-05	3.8287922929e-06	1.624089999999987e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
