global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
985.0731364318876	1.4627070446825885	970369.0841197564	2.1395118985640718	1029.1362396146908	-3.183770136002068	1059121.3996882662	10.136392278898622	944.9350378158244	0.2233775337080032	892902.2256919936	0.0498975225654701	957.0860440775176	610.0659306989397	1.242815	19.484137	0.11204856	0.0586952	0.0493261592	-0.1029278796	0.0678780585	0.1030891722	0.0419345762	0.0049803598	-0.0055839824	-0.0003366122	0.0289952223	-0.1251007716	-0.1259749034	0.0699120401	0.0383231548	0.0058838729	-0.1258656045	0.0081105317	-0.0105553331	-0.1173456474	-0.1704375861	0.1421206273	0.0226601073	0.0226172096	-0.0146503107	-0.0274309254	0.0676732194	-0.0197432071	-0.0109861429	-0.163275047	0.1069446917	-0.0001317433	0.0793498492	-0.0030122725	0.0009089681	-0.0241047869	0.0250161648	-0.1536425624	-0.0396088046	0.0431123953	-0.0078144909	0.0679430633	-0.1239656625	-0.006854763	-0.0544587473	-0.0134579967	0.028014286	-0.0120918555	-0.06691264	-0.2585484205	-0.1423475587	0.0452834671	-0.0051528512	0.0071198633	0.1353454325	0.0161868652	0.0276662614	-0.0474844041	0.0305188904	0.0450968564	0.0865882295	0.0748686898	-0.0062489391	0.0368914408	0.0704377162	-0.1953377351	0.0336201879	-0.036488834	0.1159811721	-0.0557775404	0.0055657199	-0.0731471877	0.0158132159	0.0145500569	0.0989040001	-0.0028739134	-0.0262818237	-0.090050777	0.0234701373	0.0836278032	-0.010358954	-0.0976500381	-0.0155115	0.0007501	5.626500100000027e-07	0.0002406066322499	-0.0116071	0.0229983999999999	0.00013472477041	0.0005289264025599	0.0664162	0.0198027999999999	0.0003921508878399	0.0044111116224399	-0.000779162	-0.0008569803	7.3441523458809e-07	6.070934222440001e-07	-0.000312406	-0.0003823099	1.4616085963801e-07	9.7597508836e-08	0.0	0.000130655	0.0	1.7070729025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.2480231567744	2.1748867248867327	974658.6592269588	4.730132266088539	1027.0503975404513	-2.0858420742395083	1054832.5190879991	4.350737158667775	945.5389715466288	0.6039337308043287	894043.9467134564	0.3647359512032353	957.6812830319296	612.5273954264322	1.366876	21.429085	0.089241765	0.0436947	0.0462516288	0.016139563	-0.051723419	-0.1296091164	0.0520776805	0.0249860612	0.0024281874	-0.0281122427	-0.1174920169	0.0440836861	-0.0475006924	0.056962773	0.034219194	0.0741514109	0.0732059171	0.0767854491	-0.1300264457	-0.0613319341	-0.1410187842	0.0255609759	-0.0123916793	0.0292373414	0.0375386626	0.0505805337	0.0224217702	-0.1849026615	-0.0654175485	-0.044586025	-0.1040316588	0.1471556192	-0.0981924197	-0.2173348273	0.004554087	0.0613038874	-0.105276986	0.0925343122	0.0170522132	0.1404294737	0.0392739881	-0.042549283	-0.0422538595	0.0257458115	0.1190493427	0.0200436238	-0.0116537946	-0.0754590492	0.0285849615	-0.2841059786	-0.0284763012	0.0120316019	-0.0382793066	0.1358858944	-0.04095829	0.0129023563	0.0249482884	-0.0370513894	0.0291939526	0.135906022	0.037636798	-0.0351932195	0.0454185374	-0.0744948372	-0.1607681927	0.0616145166	-0.0712024306	0.0222594923	0.1555590483	-0.0989601673	-0.0097107705	-0.0277977293	-0.0665271755	-0.1194734707	0.010397662	-0.0847861313	-0.0776360232	-0.1202890383	-0.0628393819	0.0814226176	-0.0162502716	-0.1028395038	-0.0137263	0.0017851999999999	3.1869390399999963e-06	0.00018841131169	-0.038468	-0.0268609	0.001479787024	0.00072150794881	0.0588884	-0.0075277999999999	5.666777283999992e-05	0.00346784365456	-0.000275538	0.000503624	2.536371333760001e-07	7.5921189444e-08	-3.74237e-05	0.0002749823	7.561526531329e-08	1.40053332169e-09	-0.000282751	-0.000282751	7.9948128001e-08	7.9948128001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.8520755828508	-0.3959475739235358	973877.0190821808	0.1567744812959338	1024.049241045564	-3.0011564948872547	1048676.8480859958	9.006940306803953	946.1515637286948	0.6125921820660096	895202.7815462544	0.3752691815283951	956.5133624387	610.6912793550038	1.243789	19.499403	0.046119635	0.0212235	0.0421565212	0.0958026451	0.0911255032	0.0590797586	-0.0583017577	0.1115772065	0.0006472977	0.0164942962	0.0820911354	0.0835144442	-0.0657038757	-0.0124227967	-0.0244245954	-0.0317405822	0.0725246118	-0.079588194	-0.0046808094	0.0693160454	0.022708216	-0.1401537546	-0.1439246184	0.0538255091	0.0046731562	0.1379445754	0.1379566906	-0.0011355052	-0.0933738312	-0.0165228976	0.0712105625	0.0305971369	0.0061573481	-0.1239285944	-0.0120282831	-0.0421925257	0.0995410462	0.0730168374	-0.1081522722	-0.0142790741	-0.0587862485	-0.08424379	0.02035363	-0.0542901318	-0.0314094238	-0.0350668559	-0.1381140854	0.1075978484	-0.0045922058	-0.0239519694	0.0870876592	0.0651907001	0.0062121643	0.1097170116	-0.0455313706	0.0104765565	0.0103160972	-0.0343232335	0.0130030027	-0.0225843461	0.1555544541	-0.0535211845	0.0528872901	0.0959019592	0.0200921872	0.0697411376	-0.1056862567	-0.0368147431	0.1066436878	-0.0179665847	-0.0485989058	-0.080948052	-0.0655034987	-0.0328564356	-0.0363187177	-0.0763430705	0.062716385	0.0216379854	0.1226559398	0.0791706065	-0.0221042132	-0.1074968953	-0.0165845	-0.0028581999999999	8.16930723999999e-06	0.0002750456402499	-0.0312664	0.0072016	0.00097758776896	5.1863042560000034e-05	0.046568	-0.0123204	0.00015179225616	0.0021685786239999	-0.00035544	-7.990200000000002e-05	6.384329604000003e-09	1.263375936e-07	0.000228003	0.0002654267	7.045133307289e-08	5.1985368009e-08	-0.000412211	-0.00012946	1.69917908521e-07	1.6759891600000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.1442905192844	0.2922149364335382	974453.8503048212	0.0853895690748568	1029.626044410449	5.576803364884881	1060129.7913283077	31.10073577059133	946.1354142858628	-0.0161494428319883	895172.2221658812	0.0002608045037836	957.6657798601672	610.1909686279297	1.192718	18.698746	0.0540689499999999	0.0294285	0.037839562	-0.1362647591	-0.0077044503	0.092747614	0.0662774254	0.0740670069	0.020332663	0.0203236635	0.0346604184	-0.0765183462	-0.106113642	-0.071224912	0.0167750437	-0.0324240438	0.0292774819	0.0133016859	-0.0840450691	0.0174464442	0.0438832843	-0.1816896211	-0.0012777071	0.1618725142	0.0110818136	0.0491825296	-0.0813014808	0.0186365716	0.0976122449	0.0866604224	-0.0874015231	0.0150200686	-0.1540105348	-0.0352674626	-0.0163324044	-0.0219956788	-0.0173153106	-0.1526648147	-0.1018052925	0.0178180866	-0.0132457437	0.0277021788	0.0094775508	0.0181152303	-0.1093150951	-0.0086329527	0.0567678571	-0.1552803242	0.0353761184	-0.0264058116	0.1409827811	0.1446112556	0.1028968877	0.0893605289	-0.2211963511	0.0121954297	0.0202589232	-0.0309550015	0.0347845231	-0.000633264	0.1503024386	0.0619795219	-0.0701937083	0.0106519314	0.0625652202	-0.0695862399	0.0618425858	0.0107072121	0.0837730634	-0.0232492751	-0.0287714432	-0.0584168959	-0.0870586795	-0.0323438987	0.018816364	0.0868528682	0.0256394176	-0.0401073063	-0.046555649	0.0768730652	-0.0279073143	-0.1115981158	-0.0185223	-0.0019378	3.75506884e-06	0.0003430755972899	-0.0102065	0.0210599	0.00010417264225	0.0004435193880099	0.0550065	0.0084385	7.120828225000002e-05	0.00302571504225	-0.000468996	-0.000113556	1.2894965136000002e-08	2.1995724801600002e-07	-0.000111096	-0.000339099	1.1498813180099998e-07	1.2342321216e-08	-0.000412211	0.0	1.69917908521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.3554012922892	0.2111107730048615	974870.6884610576	0.0445677584787101	1031.2157280131582	1.5896836027093286	1063405.877701708	2.5270939567229105	946.0833583900464	-0.0520558958163519	895073.721022589	0.0027098162892428	958.4158558394151	609.7520951334635	1.196508	18.758165	0.040362687	0.0187526	0.0338570058	-0.0877170046	-0.0295003504	-0.1316577734	0.0918532653	-0.007843736	0.0091300118	0.0066077993	-0.1148496385	0.0235491673	-0.0163346828	-0.0210291088	-0.0115188456	0.0826621314	-0.1383183136	0.0729408409	-0.0876501434	0.0413420265	0.0599205214	-0.1020929968	0.0081638374	0.0834015606	-0.1028303502	-0.127191197	-0.0281640145	0.0315412676	-0.1565004823	-0.0549582968	0.0224374438	-0.1160169629	0.024665262	-0.0789506746	-0.0042801459	0.0145863897	-0.1429420622	0.0078183099	-0.0087162261	-0.0082110689	0.1537232059	0.0396114339	-0.0953437646	0.0634122101	0.1011906496	0.0187879025	-0.0476630859	-0.0371128438	-0.0215798107	0.0249114643	0.1769810111	0.0219769128	0.160554807	0.0791533942	-0.0548730938	0.0133472024	0.0196087705	-0.0162444956	0.0231495522	0.0392958682	0.0986781872	-0.0993571539	-0.058379147	-0.1073161052	-0.1050753379	-0.0680459203	0.0542278911	-0.0638487777	-0.0025446658	-0.0654410762	-0.0171387373	0.0360165493	-0.050578518	-0.0606038389	0.076447885	0.0147192357	-0.0060706421	-0.0230283714	-0.0164688525	0.0745313149	-0.0336462277	-0.1151219464	-0.0173473	0.0011749999999999	1.3806249999999977e-06	0.00030092881729	-0.000412658	0.009793842	1.70286624964e-07	9.5919341120964e-05	0.0619045	0.006898	4.758240400000002e-05	0.00383216712025	-0.0006484	-0.000179404	3.218579521600001e-08	4.204225600000001e-07	-2.19971e-05	8.90989e-05	7.93861398121e-09	4.8387240841e-10	-0.000230797	0.000181414	5.3267255209e-08	3.2911039396e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.4646720811036	0.1092707888143422	975086.4786082414	0.0119401052881085	1034.6079632587025	3.3922352455442706	1070413.637638321	11.507259961112798	946.5300656082976	0.4467072182511629	895919.1651004482	0.199547338837692	957.9589035865304	609.5255485026041	1.132472	17.75424	0.037059692	0.021281	0.0302640144	0.1911589564	0.0016134869	-0.03976099	-0.0119828891	-0.0074537305	0.0177464234	0.036073618	0.0455774706	0.0961050646	0.0045527751	0.0636153797	0.0239136038	0.0885508227	0.0095854123	-0.004748144	0.0013068458	0.0739307605	-0.0842426318	-0.1078626907	-0.0626356325	-0.1341167312	0.0162761342	0.0591268552	0.0141499843	0.1078322557	-0.0746660508	-0.0939382661	0.075795534	0.0719504289	0.0717654887	-0.0105711004	-0.0208253465	-0.0219002708	0.0670965685	0.1428332152	0.0032952368	0.0711245465	0.0694879363	0.0248878021	0.0688790033	-0.1029644041	-0.0801896739	-0.1181932679	-0.1078412901	0.030421077	-0.0051955141	0.0210425821	-0.0257444652	0.0763060582	-0.0676205885	0.0575669614	-0.0445257852	0.0135464697	0.0159896179	-0.022167899	-0.013100463	0.1655262835	0.0560580799	-0.1610662971	-0.0256232762	0.0209067075	-0.0152340098	0.0917031873	0.0346053069	-0.0294675658	-0.006907765	-0.0766223533	-0.0756627265	0.0188283977	-0.111961235	-0.0905023743	-0.0309471451	-0.0082301071	0.1178771543	0.0933887015	0.084496064	0.0721467023	-0.0393077537	-0.1180501554	-0.0178123	-0.000465	2.162250000000001e-07	0.00031727803129	-0.0112626	-0.010849942	0.0001268461587599	0.0001177212414033	0.0513188	-0.0105857	0.00011205704449	0.0026336192334399	-0.000376698	0.000271702	7.382197680400001e-08	1.41901383204e-07	-2.19971e-05	0.0	0.0	4.8387240841e-10	-0.000199318	3.1479e-05	3.9727665124e-08	9.90927441e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.9856494858108	-0.479022595292804	974140.6722909276	0.2294626468010535	1030.5238886375312	-4.08407462117134	1061979.485052619	16.67966551129582	946.0916870416868	-0.4383785666108224	895089.480289385	0.1921757676637592	958.299319359564	608.728122820173	1.189934	18.655106	0.040257745	0.0217143	0.0266372378	-0.0217133705	0.1061068003	0.1137306294	-0.0158578734	-0.0073795746	0.0116725838	-0.0060221331	0.1054871424	-0.0870296082	-0.0283762044	0.0248404304	0.0518925009	-0.021278576	0.0498257835	0.0020076581	0.0040606579	-0.0806963195	-0.1172925033	-0.0558937829	0.0479546243	0.0384624124	-0.073532207	-0.0207395439	0.0484317376	-0.0126745775	0.0517380353	0.0550321005	0.083540142	0.0695990285	0.0932572658	0.0758355256	-0.021591859	-0.0272846037	0.1070555504	-0.0938896992	-0.0243204086	0.056050221	-0.0400618716	-0.0275810873	0.0315956035	-0.0108700114	0.0597308124	-0.0402099301	0.0346174055	-0.0416333732	-0.0738228007	-0.0393416245	0.0206103081	-0.016172508	-0.0706511595	0.0527067396	0.0298456161	0.0085716781	0.0039621863	-0.0174797602	-0.0088122323	0.0307355896	0.16703349	0.0840780495	-0.1274302202	0.0171625548	0.0676975961	0.0693261688	0.005061746	-0.0740942731	-0.0381832528	-0.1234285777	-0.0292649133	-0.012064228	0.0232467185	-0.0248137876	0.0607450531	0.1355800047	-0.0053789813	0.1471215846	0.0668230852	0.0697205988	-0.0448788706	-0.1203675927	-0.0170815	0.0007308	5.340686400000003e-07	0.00029177764225	-0.0289934	-0.0177307999999999	0.00084061724356	0.0003143812686399	0.0465734	-0.0047453999999999	2.251882115999997e-05	0.00216908158756	-0.000273485	0.000103213	1.0652923369e-08	7.479404522500001e-08	-0.000217754	-0.0001957568999999	3.832076389761e-08	4.7416804516e-08	-0.000157273	4.2045e-05	2.4734796529000002e-08	1.7677820249999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.2823314846952	-0.7033180011155764	972752.8373988862	0.4946562106932099	1032.0216113449237	1.4977227073925403	1065068.6062829727	2.2431733082392418	946.2935303034056	0.2018432617188637	895471.4454940825	0.0407407023013097	958.1297348724478	608.4654927571614	1.214494	19.040133	0.099738632	0.0497183	0.0227580707	-0.0770555666	-0.1175086864	-0.0440749355	0.0835750544	0.0714697207	0.0002251174	-0.0052497597	-0.1292061723	0.0025078979	0.0500436235	-0.0655311812	0.0747570576	-0.0758155278	-0.114054644	-0.0381437204	-0.0550808363	-0.1092305561	0.0241426318	-0.1168535819	0.0057688477	-0.1221863931	0.0953328922	0.1865633423	-0.0198752797	-0.045858865	-0.006181922	0.0186729492	-0.0274368007	-0.0129291366	0.0125590206	-0.0501544192	0.0079940552	0.0213570455	-0.1533159853	-0.0294690912	-0.034082562	-0.0931534397	-0.0061377508	0.0426686045	0.0994911724	-0.0618023921	0.112089377	-0.1685661831	-0.0588001077	-0.0565937582	0.0153878621	0.0876814506	-0.1341264643	0.0549452732	-0.0950764753	0.0041116687	-0.0940813699	0.0151178155	0.0140000498	-0.0089504964	0.0171999428	-0.0873567165	0.1211280881	-0.0814615649	-0.0993476645	-0.1302547399	-0.0098982347	-0.0052741893	0.070471039	-0.034932143	-0.1223216282	-0.0741240794	-0.0559260325	0.0363098029	0.0591423158	-0.1133126243	-0.1128607228	-0.0198926537	0.0674021285	0.0273943093	-0.0247522271	0.0672543997	-0.0503467647	-0.1220622684	6.2582e-05	0.0171440819999999	0.0002939195476227	3.9165067240000014e-09	0.0131357	0.0421291	0.00017254661449	0.00177486106681	0.0532255	0.0066521	4.4250434410000015e-05	0.00283295385025	-0.000467533	-0.000194048	3.7654626304e-08	2.18587106089e-07	-0.000445035	-0.000227281	5.1656652961e-08	1.98056151225e-07	-0.000412211	-0.000254938	1.69917908521e-07	6.4993383844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.904059918288	-0.3782715664071929	972006.8153633632	0.1430893779521513	1035.4162691915435	3.3946578466197934	1072086.8505065348	11.523701895617332	945.905708275528	-0.3878220278776325	894737.6089482283	0.1504059253071192	957.5484165330844	607.653063499814	1.023797	16.050499	0.061597607	0.0303871	0.01915226	0.0525332363	0.0218094063	-0.080672554	0.0045743711	0.0364330231	0.0023090739	0.0004994312	-0.0294679936	0.0809347684	0.0436401521	0.0434151134	0.0325383528	0.1311216027	-0.0310769452	0.0139569287	0.0641136685	-0.2199761493	-0.1509509584	-0.1446582532	0.0448202685	-0.0793165091	0.0005497559	-0.086063113	0.0588231127	-0.0332334403	0.0167895593	-0.0387443268	-0.0574398294	0.1377520881	0.0500877921	-0.1909230639	-0.0057883175	0.0027690018	-0.0111175958	0.0970950646	-0.0187935126	0.0161533557	0.1489088026	0.0483556771	0.0259963382	-0.0880976558	-0.0203429895	-0.1805773816	0.0585304619	0.0120287248	-0.1045789896	-0.0520587326	0.0213862234	0.0269984056	-0.1389635947	-0.0175055468	0.1036092298	0.0137430149	0.0099531453	-0.0054341784	-0.021178296	0.09704482	0.0765995246	-0.1943112823	-0.0758388583	-0.0121024184	0.0177898815	-0.0226565301	0.070559986	0.0265571052	-0.1144006341	-0.0633955537	-0.0701250917	0.0048984288	-0.0337640391	0.0311137106	0.0179285879	0.141348059	0.1012203442	0.0990657672	0.0470066007	0.0647495232	-0.0556988596	-0.1231254143	-0.00893298	-0.008995562	8.092013569584401e-05	7.979813168040001e-05	0.0191316	0.0059958999999999	0.0003660181185599	3.595081680999998e-05	0.0646138	0.0113882999999999	0.0001296933768899	0.00417494315044	-0.000748852	-0.000281319	7.914037976100001e-08	5.607793179040001e-07	-2.19971e-05	0.0004230379	1.7896106483641e-07	4.8387240841e-10	-0.000412211	0.0	1.69917908521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.3127617295974	0.4087018113093563	972812.8639506656	0.1670371705675487	1029.3861973847088	-6.030071806834712	1059635.9433661506	36.36176599558285	946.0587969341371	0.1530886586091355	895027.247256467	0.0234361373947444	958.0393822971064	608.0168337286086	1.098803	17.226397	0.071534025	0.0350139	0.0158799381	0.0443821382	0.1086695384	0.0767314949	-0.0052578623	-0.077575508	0.0116905456	-0.0126112947	0.1266167816	-0.0631134958	0.0515232232	0.0014574308	0.0826411261	-0.0719439305	0.0102948224	0.0748111668	-0.1749464583	-0.0897202248	-0.0688442226	0.0148032185	0.004473871	-0.0298616918	0.0706167706	0.0495757493	0.0452170735	0.0801222878	-0.0406270218	0.1354805513	-0.0926659317	-0.1214991733	0.0275583636	0.006516844	-0.0220983502	-0.0255102927	0.1174247285	-0.0507950403	0.0214549571	0.0850336123	0.0052395863	0.0452761279	0.0744828354	0.0417023395	0.2109916579	-0.0862745432	0.0105400139	-0.1274147563	-0.1197794269	0.0014719806	-0.107733986	-0.0358895392	-0.1316763932	-0.0617906344	-0.0118459165	0.013440359	0.0124638106	-0.015956365	-0.0348909957	0.1522919852	0.0676121719	0.0101277508	-0.1094997468	0.004795603	0.122244927	0.105860993	0.082956742	0.0066940503	-0.0787001417	-0.0749873297	-0.015541169	0.016038981	0.1208160477	0.0021040491	0.0490703411	-0.0864518321	0.1640633836	-0.1162811411	-0.052719997	0.0622074098	-0.0609228453	-0.12355153	-0.0106063	-0.00167332	2.7999998224000023e-06	0.00011249359969	-0.00137501	-0.0205066099999999	1.8906525001000003e-06	0.000420521053692	0.0665463	0.0019325	3.734556250000014e-06	0.00442841004369	-0.000345934	0.000402918	1.6234291472400005e-07	1.19670332356e-07	-0.0003234	-0.0003014029	9.084370812841001e-08	1.0458756e-07	-0.0001681	0.000244111	2.825761e-08	5.9590180321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.146101581638	0.8333398520406945	974457.4258678256	0.6944553089992066	1031.45097883032	2.0647814456112883	1063891.1217300254	4.263322418140642	946.6546459541383	0.5958490200011965	896155.018706555	0.3550360546363863	958.417765794388	608.4266532679967	1.200246	18.816767	0.0665109932	0.0340029	0.0128640349	-0.067262358	-0.0421494595	0.0095327092	0.0379230298	-0.0205615992	0.0127449653	-0.0201005048	-0.0923055783	-0.0977514981	-0.0121948793	-0.0840498999	-0.0771783381	-0.0358341738	0.0395428038	0.0507386671	0.0487602444	-0.0462172101	0.0260367562	-0.1721952227	0.1082688765	-0.0108326442	-0.2090293515	0.1796692241	0.0311549227	-0.0377546284	0.0337483814	-0.0184422202	0.1030698542	-0.0218765766	-0.1428475337	0.0731117097	-0.0074730649	0.0258133222	-0.084808385	-0.0811139424	0.0145304278	0.0205878846	-0.0610883978	-0.1091751652	0.0444102205	0.0324094183	-0.0415429893	-0.0766998823	-0.0314182206	0.0248201245	0.0197182821	0.0115680259	0.0284316913	0.0847063554	-0.0161641945	0.2231473129	0.0006299757	0.0088637125	0.0062053854	-0.0145985488	0.0092956765	-0.0464083703	0.1346971958	0.0399333099	-0.0970177794	-0.1182052385	-0.0178315329	0.0782300041	0.0174427231	0.0837629051	-0.0241272416	-0.0408188293	-0.0178891563	-0.0083426495	-0.0674759306	0.011607494	-0.099219751	-0.062345065	0.1032809557	-0.0048917989	0.0280148254	0.0596295215	-0.0660067066	-0.1233384109	4.22532e-05	0.0106485532	0.0001133916852532	1.7853329102399999e-09	-0.0295029	-0.02812789	0.00087042110841	0.0007911781958521	0.0736522	0.0071058999999999	5.0493814809999975e-05	0.00542464656484	-0.000324837	2.1096999999999974e-05	4.4508340899999904e-10	1.0551907656900001e-07	-0.000176035	0.000147365	2.1716443225e-08	3.0988321225e-08	-0.000412211	-0.000244111	1.69917908521e-07	5.9590180321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.1475165042496	0.0014149226115023	974460.2193405076	2.0020059965405847e-06	1035.0835185386354	3.632539708315335	1071397.8903503215	13.195344732487657	947.0474713164734	0.3928253623350883	896898.9129269266	0.1543117652936934	958.7718938527948	608.3823195103237	1.088246	17.060892	0.0715222681	0.0474781	0.0096507934	-0.0003229754	-0.0141936386	-0.0610743965	0.0075200424	0.0894831531	0.0164322429	0.0317248211	-0.0469430338	0.0882606597	0.0172011561	-0.0459041277	0.0117278149	-0.0345548435	-0.0094242477	-0.0848509025	0.0411182992	0.0699891163	0.0437162689	0.0095940742	-0.036202788	0.0319562416	-0.0813202578	-0.085424695	0.045109261	0.0334588306	0.0422353598	0.071814919	0.0500492836	-0.0956864607	0.050624961	-0.0752401025	-0.0168622243	-0.0203730206	-0.0575361041	0.0623341472	-0.0373351969	-0.1158623453	-0.0554349527	0.0315201576	0.0490977978	-0.0170586936	-0.0420764222	0.0577051701	0.0563105361	0.0020478959	-0.026645821	0.0665174722	0.0412206728	0.0647239	0.0369267148	0.0465779663	0.1904855575	0.0156973747	0.0117216457	-0.0216352159	-0.0022857649	-0.0715555127	0.0248545494	-0.1482278652	-0.03198444	-0.0296856017	0.0335492561	-0.0262300079	0.029737853	-0.0511877083	-0.0240930584	-0.0745746099	0.2042124191	0.0687756729	-0.109891618	0.1000234433	-0.0386066865	0.0092792876	0.0332824588	-0.0637672436	0.0284922149	0.0570173409	-0.0709387503	-0.1224871595	2.90301e-05	-1.32231e-05	1.7485037360999995e-10	8.4274670601e-10	0.0147724	0.0442753	0.00021822380176	0.00196030219009	0.0736576	5.400000000002625e-06	2.916000000002835e-11	0.00542544203776	-0.000549867	-0.0002250299999999	5.0638500899999996e-08	3.02353717689e-07	-2.19971e-05	0.0001540379	2.372767463641e-08	4.8387240841e-10	-0.000246712	0.000165499	6.0866810944e-08	2.7389919001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
