global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
966.7083653918476	-0.0120394193542097	934525.0637185778	0.0001449476183865	987.4549270572084	-6.503763632340792	975067.2329695568	42.298941385358695	861.9305814380488	-0.2497817362635714	742924.3272181328	0.0623909157708443	887.6100679606296	437.7032341658207	0.967844	17.925358	0.06455895	0.0488953	-0.0648187086	0.0146410691	-0.0278399888	0.0051464713	-0.0553776448	0.0523751406	-0.1154903731	-0.0808710427	0.0177364295	-0.0010956882	-0.0033179027	0.0202868751	-0.053116909	-0.0461783657	-0.0448255256	0.0323788788	0.0204806166	0.0212123854	0.0295095091	0.1057554879	-0.0406020507	0.1213116325	-0.0021050569	-0.0050355681	-0.1497968651	-0.018248029	-0.0019891944	0.0203335538	0.0139436364	-0.056113406	0.0260263118	-0.018166903	0.0078556291	0.1103883176	-0.0613957211	-0.06279438	-0.0670411652	-0.0863230336	0.0555907979	-0.037195105	-0.0546280717	-0.0250857272	-0.0010067251	0.0078498395	0.0102933797	0.0012768009	0.0209191033	-0.0698356522	0.0211453898	0.0069321595	-0.0358181628	-0.138513855	0.1192201257	-0.0041343211	-0.0655227878	-0.0457832206	0.0985884681	-0.0448740184	0.0514666783	0.1091630448	0.1739702931	0.0539591066	0.0042637997	0.075871394	-0.017209611	-0.0983358018	0.0115489	1.4500000000000624e-05	2.102500000000181e-10	0.00013337709121	0.0193288	-0.0482381	0.00037360250944	0.00232691429161	0.0544874	-0.0077226999999999	5.964009528999998e-05	0.0029688767587599	0.00128731	3.2550000000000114e-05	1.0595025000000071e-09	1.6571670361e-06	0.000395985	6.309100000000004e-05	3.980474281000004e-09	1.56804120225e-07	-0.000203636	-7.603200000000002e-05	4.1467620496000004e-08	5.780865024000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.2271464620884	1.5187810702408342	937463.8071461184	2.306695939321893	995.014268875122	7.559341817913605	990053.3952650937	57.14364872005737	862.327557019951	0.3969755819022111	743608.8155959968	0.1575896126265991	887.76552452013	438.73505976207	0.885742	16.404764	0.10267965	0.0556863	-0.0574116195	0.0141075991	0.0097148674	-0.1159327004	-0.0011785771	0.0164529568	-0.0203867966	-0.0110304719	-0.0991059482	-0.0028729216	-0.0355913587	0.0221874605	-0.0226014981	-0.0624449914	-0.0106764417	-0.0041578005	0.0009388978	0.0277515354	-0.0007789887	-0.0201763754	0.1336317677	0.024847659	-0.0133695785	-0.0044415892	0.0666630813	-0.075708614	-0.0050409642	-0.0406018894	0.010581557	-0.0162576262	0.033516426	0.0359536348	0.0294678841	0.02345219	-0.0373613312	-0.0961182485	0.0331223285	0.1261846614	0.0486333048	-0.0339579625	-0.036046541	-0.0076083004	0.0222823591	0.0059156346	0.0053079713	0.0034259123	0.0131302291	-0.0419918737	-0.1183777519	0.0109234458	-0.014213271	-0.0001229508	-0.0498929244	-0.018248286	0.0092102451	0.0021850888	0.1275053357	-0.0205652074	0.1091783342	0.0523114452	0.1297582266	0.0595337815	0.0013723423	0.0739848952	-0.0220734298	-0.1020818166	0.0115112	-3.770000000000162e-05	1.421290000000122e-09	0.0001325077254399	-0.0249441	-0.0442729	0.00062220812481	0.00196008967441	0.0748309999999999	0.0203435999999999	0.0004138620609599	0.0055996785609999	0.00116217	-0.00012514	1.5660019600000035e-08	1.3506391088999998e-06	0.000862907	0.000466922	2.18016154084e-07	7.44608490649e-07	-0.000372083	-0.0001684469999999	1.38445758889e-07	2.8374391808999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.7566284628272	-1.470517999261233	934618.3786768127	2.1624231861512597	992.5631708318537	-2.4510980432683027	985181.6480917836	6.007881617713703	860.6283838697701	-1.6991731501808545	740681.2151222924	2.8871893942955285	885.6350869026886	440.4684698091983	0.834059	15.447535	0.05391098	0.0292955	-0.052107781	0.015353004	-0.0191204526	-0.0073333857	-0.0172319744	-0.0084547525	0.078990214	0.0878940219	-0.0993231095	0.0226769313	-0.0126006305	0.011536251	-0.0418817284	-0.0096746816	-0.0725148283	0.0601577319	-0.0141456545	-0.0310909322	-0.0351474625	-0.072278227	0.0622912717	-0.0181654812	-0.044718883	0.099822645	0.0680113371	-0.0468888567	0.0241773687	0.007386551	0.0040315258	-0.0373516143	0.0265690846	-0.0312745423	0.0629027991	0.0061002166	0.0470132087	-0.0377743108	0.0833998624	0.072119235	0.0505784292	-0.0295266832	-0.0327401794	-0.0091795513	-0.0128746996	-0.0044217951	0.0080065869	-0.0055332424	0.0296633173	-0.0946619767	-0.0320517369	-0.0709161121	0.0692655232	0.0122552539	-0.0541677064	-0.0246120868	-0.0043354559	-0.0383788494	0.0511579483	0.0889528497	-0.0072717388	0.0124387982	0.1702122471	0.0908217386	-0.0005226506	0.0720650611	-0.0268974707	-0.1054140029	0.0139531	0.0024419	5.962875610000001e-06	0.00019468899961	-0.00794562	0.01699848	6.31328771844e-05	0.0002889483223104	0.0706937	-0.0041372999999998	1.7117251289999167e-05	0.00499759921969	0.000687758	-0.0004744119999999	2.250667457439999e-07	4.7301106656400004e-07	0.000753916	-0.000108991	1.1879038081000004e-08	5.68389335056e-07	-0.00034882	2.3262999999999984e-05	1.216753924e-07	5.411671689999991e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.310646143204	1.5540176803768873	937625.5074342692	2.414970950923961	993.6504046700218	1.0872338381681177	987341.126700898	1.1820774188577765	862.9465606941665	2.318176824396346	744676.7666138908	5.373943789168328	888.855030212733	466.767005957196	1.530784	28.351532	0.13609817	0.0717091	-0.048443024	0.064491863	0.0409238635	-0.0417958391	0.0087141018	0.0816912484	0.010376857	-0.0789852116	0.0400967777	-0.0197813	-0.0512517523	0.0153756011	-0.0249439128	-0.0326269833	-0.0499797882	-0.0234941941	0.0231411053	-0.0658151222	9.43292e-05	0.0261369869	-0.1214230198	0.0171709032	0.0439778985	0.074225783	0.051153233	0.0048468425	-0.0237096773	-0.0410422626	-0.0075640228	-0.0551243456	0.063640421	-0.0054135393	0.0609469261	-0.0387310312	-0.0874854537	0.0648930594	-0.092399242	-0.0739465312	-0.0230981844	-0.0426329431	-0.0540091557	-0.0098427597	0.0247328756	-0.0236002281	0.0455746076	-0.0025917963	-0.0116226779	0.0237570693	0.061026641	0.0896978593	-0.0772484114	-0.1415646503	0.0406243303	0.1182045846	-0.0471515932	-0.0054521338	-0.0335214453	-0.0768452577	0.0578367687	-0.0209685361	0.1034781493	-0.1623517392	0.1890107139	0.0701127568	-0.0316730406	-0.1083188523	0.0159479	0.0019948	3.979227040000006e-06	0.00025433551441	0.0308846	0.03883022	0.00095385851716	0.0015077859852484	0.0184915	-0.0522022	0.00272506968484	0.00034193557225	0.00094075	0.0002529919999999	6.400495206399999e-08	8.850105624999999e-07	0.000290673	-0.000463243	2.1459407704900002e-07	8.449079292899999e-08	-0.000203636	0.000145184	4.1467620496000004e-08	2.1078393856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.2679365106328	-0.0427096325712454	937542.7968745588	0.0018241127143707	987.324068959554	-6.326335710467788	974808.8171468502	40.02252352153997	863.1393610174006	0.1928003232341097	745009.5565375265	0.0371719646391772	889.0087019402699	455.48803601315535	1.576498	29.198191	0.21023857	0.153648	-0.0386426081	0.1074028235	0.0664710385	0.0397071158	0.057156549	0.0903521572	0.183426059	0.0298731753	0.1784469196	-0.0399312345	-0.0715611441	0.0432744003	-0.0140940517	0.0045071068	-0.0702177343	0.0230272578	0.0398064682	-0.0552151066	-0.0429363473	-0.0050515247	0.0551472198	0.0284366389	0.1500807958	-0.0798523673	-0.0313218063	0.0055707642	-0.0476300073	-0.065675795	0.0103496912	-0.0415256234	0.0392354271	-0.0750942021	0.0713543197	-0.0277685566	0.0513279365	0.0842385269	-0.0271639937	0.0580632711	-0.0828180926	-0.0388973465	-0.0581937854	0.0004595934	0.0574370756	-0.0717219294	0.0746208637	0.0003075299	-0.0716925831	0.0582253538	0.1304203003	0.0926454122	-0.0434224313	-0.0228314687	-0.2409779179	-0.1684263348	0.0608916442	0.0523973382	0.0825415141	0.0620031648	-0.068333656	0.04081111	-0.2083185193	-0.0100140191	-0.0361487977	0.068128862	-0.0363915335	-0.1107845889	0.0201138	0.0041659	1.735472281e-05	0.00040456495044	-0.119652	-0.1505366	0.0143166011039999	0.0226612679395599	0.00641153	-0.01207997	0.0001459256752009	4.11077169409e-05	0.0008163429999999	-0.000124407	1.547710164902487e-08	6.664158936488367e-07	0.000710507	0.000419834	1.76260587556e-07	5.048201970489999e-07	-0.000528517	-0.000324881	2.793302192890001e-07	1.0554766416100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.2889421062414	-0.9789944043914148	935647.8975210116	0.9584300438297008	996.5694429224188	9.245373962864846	993150.6545667002	85.47693971321924	862.7239192237539	-0.4154417936466643	744292.5608007943	0.1725918839083576	888.1018938620455	440.4470027824262	1.946145	36.044388	0.1318813699999999	0.0832272	-0.0355657421	0.0170552668	0.0571657578	0.1698506121	0.0143765039	-0.0182293237	-0.0657518815	0.0746202664	-0.0657876237	-0.0254596241	-0.0163853963	0.0131042495	-0.0516197114	-0.0350139765	-0.0263443294	-0.0074329882	0.0034843057	0.0323654401	-0.013236762	0.148261126	0.0595720629	-0.0035755439	-0.0245261565	0.0668762547	-0.0266637811	-0.0168899497	-0.0267075455	-0.0187539572	0.014864464	-0.0088204437	0.0293621491	-0.0541950937	-0.0953785383	0.1001838498	0.119465134	-0.0385506046	0.040115385	9.15971e-05	0.0204914637	-0.0196462347	-0.0267051622	0.0221129732	0.0184851446	-0.0220771758	0.0068819026	0.0073465228	-0.0241484567	-0.0360597301	-0.0639173828	-0.0335413927	-0.0015037309	0.0205094653	-0.0084039225	-0.0660071743	0.0448923882	0.0008055306	0.0778509629	0.0883668883	-0.132246164	0.0314178939	-0.0807486304	0.0347595634	-0.0014277495	0.0661142705	-0.0410444465	-0.1128012168	0.0163722	-0.0037416	1.3999570560000007e-05	0.00026804893284	-0.0519766	0.0676754	0.00270156694756	0.0045799597651599	0.0550671	0.04865557	0.0023673644920249	0.00303238550241	0.000693518	-0.0001228249999999	1.5085980624975452e-08	4.80967216324e-07	0.000648833	-6.167399999999995e-05	3.803682275999994e-09	4.2098426188900004e-07	-0.00047684	5.167700000000003e-05	2.2737638560000005e-07	2.6705123290000027e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.1395457560536	-2.1493963501877715	931494.3427822016	4.619904670200514	984.4942376685864	-12.07520525383245	969228.904002651	145.81058192218282	861.9310566043066	-0.7928626194473054	742925.1463390164	0.6286311333168426	886.696222637999	437.0815466620538	0.994207	18.413626	0.0747037499999999	0.0360671	-0.0293799385	0.0280656858	-0.0396984983	-0.0385843995	-0.0638318659	0.1497591128	-0.0847024337	0.0772151723	0.0498070605	-0.0007792456	-0.009458917	0.0189570213	-0.040616354	-0.0060252578	-0.005265295	0.0128586124	0.0406411772	0.0418089621	0.0298920618	0.1049893384	0.053876989	0.0170162048	0.0065093194	0.0165567775	-0.0226364125	0.0269549968	0.0018081323	0.0103671567	0.0140872951	-0.0562608918	-0.0082299505	-0.0143012346	-0.0317048855	0.0927809721	-0.0422342701	-0.0771157815	-0.0774363882	0.033829181	-0.0183438049	-0.0269299021	-0.0356332518	0.0015490471	0.0035645585	-0.0147040707	0.0158387931	0.0073841117	-0.0127965464	-0.0319582585	-0.0228079785	-0.0342273756	-0.042483866	0.0097924638	0.0808820705	-0.0271542642	0.0615093072	0.0228005208	0.0670362199	0.0331381589	-0.0013334848	0.0139084621	-0.0496971502	0.0112595789	0.0513535512	0.0640698901	-0.0456233945	-0.114360561	0.0306456	0.0142733999999999	0.0002037299475599	0.0009391527993599	-0.0312597	0.0207168999999999	0.00097716884409	0.0004291899456099	0.0773666999999999	0.0222995999999999	0.0004972721601599	0.0059856062688899	0.000830305	0.000136787	1.8710683369000023e-08	6.894063930250001e-07	0.0008572179999999	0.0002083849999999	4.3424308224958323e-08	7.348226995238286e-07	-0.000473735	3.1050000000000457e-06	2.2442485022500002e-07	9.641025000000283e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.8605982722728	-0.2789474837808257	930955.9740983282	0.077811698707654	989.7053202311198	5.21108256253342	979516.6208937834	27.15538147353988	861.4542654494609	-0.4767911548457277	742103.4514610702	0.2273298053391227	887.062922600677	438.9856346961733	0.922425	17.084154	0.07243145	0.0367032	-0.0234984902	0.0243532418	-0.021618666	-0.1707311449	-0.0041869643	0.0048140072	0.0365242376	0.0497185076	0.0836052824	0.0044778539	-0.0005121618	0.0197341604	-0.0348311244	-0.0236077244	-0.0293858021	0.0001690101	0.0137407998	0.0320786638	-0.0516831555	-0.0470071437	0.0221192458	0.020762458	-0.0597595898	-0.0390189086	-0.0032867715	-0.0833408139	0.0043175773	0.0019811308	0.0031390024	-0.0445951542	0.0405258066	0.047687776	0.0712957128	-0.0393060403	-0.1216830065	-0.0544733858	0.0002550161	0.0365610404	-0.0208532718	-0.0182125225	-0.0041862107	0.0312814133	0.0203227152	0.0019777113	-0.0104914037	0.0061136922	-0.0100265378	-0.0441634336	-0.030931976	-0.0208372399	-0.0361986474	-0.0073025469	0.042206277	0.029569489	0.0391557417	0.0362631715	-0.0053092436	0.0019097376	-0.0145994726	-0.0402526083	-0.0339692976	-0.0241894193	0.0184038613	0.0619966418	-0.0501201262	-0.1154562999	0.0206786	-0.009967	9.9341089e-05	0.0004276044979599	-0.0331847	-0.0019249999999999	0.00110122431409	3.705624999999986e-06	0.0942667	0.0169	0.00028561	0.0088862107288899	0.000252946	-0.000577359	3.333434148810001e-07	6.398167891599999e-08	0.000710506	-0.0001467119999999	2.1524410943970676e-08	5.048187760359999e-07	-0.000622453	-0.000148718	3.87447737209e-07	2.211704352400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.3474462278184	-2.5131520444543867	926112.6072612038	6.315933198545263	985.7457186959008	-3.959601535219008	971694.621927298	15.678444317708724	861.3604237958419	-0.0938416536189379	741941.7796817524	0.0088062559539367	886.6240018801209	445.2243934712277	1.10479	20.46172	0.1320112	0.0746434	-0.0255160948	0.0477326854	-0.0042885997	-0.0230004317	0.0082228859	-0.0078829325	0.1495529591	-0.1118338689	-0.0095663844	-0.0003171581	-0.019147658	0.0317639548	-0.0397539251	0.0196761317	-0.0717883112	0.0287728262	0.0150575072	-0.0655405766	-0.1335304019	0.0082107372	-0.032002091	-0.0134997102	0.1525816675	0.0269356047	0.0450403037	-0.0840925487	0.0020008969	-0.0072244096	0.0234919658	-0.0581973969	0.0543824655	-0.0553047033	0.0847868838	-0.043153393	-0.0099347085	0.0875069874	-0.0378548252	0.0452891139	-0.1034602757	-0.0420778637	-0.0704091119	-0.0222126839	0.0291934024	-0.0179812947	0.0373393719	-0.0143065865	0.0470349092	-0.0276407526	0.0286872151	0.0098143913	0.0156870253	0.1005011487	-0.0345224267	-0.0543822645	-0.0353400355	0.0830855391	-0.0202004318	0.0274899975	-0.0616592462	-0.1094642813	-0.0204274092	-0.1060934993	0.1368883535	0.0598954599	-0.0545265379	-0.1160839916	0.0242491	0.0035705	1.2748470250000004e-05	0.00058801885081	-0.0140327	0.0191519999999999	0.00019691666929	0.0003667991039999	0.0659387	-0.0283279999999999	0.0008024755839999	0.00434791215769	0.00146777	0.001214824	1.475797350976e-06	2.1543487729e-06	0.000710507	1.000000000015745e-09	1.0000000000314906e-18	5.048201970489999e-07	-0.000218064	0.000404389	4.755190809599999e-08	1.6353046332100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.1483395390508	-0.1991066887676424	925729.4272777524	0.0396434735120148	988.4344526579886	2.688733962087781	977002.6672012976	7.229290318884257	862.2692969456192	0.9088731497772642	743508.3404550924	0.8260504023860453	888.2080602015602	434.7384936885411	1.059348	19.620098	0.0822061999999999	0.0460144	-0.0154895874	0.026663513	0.0552757868	0.1155975267	-0.0082968446	-0.0144684278	0.0336524131	-0.0739616554	0.0098583912	-0.015939565	-0.0276526389	0.0253968089	-0.0374765236	-0.0141787163	-0.0220908729	-0.0255480811	-0.0197598045	-0.000677932	-0.0121784654	0.116660546	0.0311027743	-0.0482534441	0.0665409383	0.0066320545	-0.044536827	0.0399744389	-0.0217264568	-0.0258490509	0.0237885078	-0.0095775786	0.0359079948	-0.0602480774	-0.0713875499	0.0668813767	0.118433653	0.0272756442	-0.0213760678	0.0101619503	-0.0774362606	-0.0256435797	-0.0353022069	-0.0036077101	0.0210278491	0.0085386704	-0.0011987874	-0.0090041573	0.0408835693	-0.0395116775	-0.0036979152	-0.0420672218	-0.018912798	0.139393982	0.0729615928	0.0217053416	-0.0132951589	0.0649370097	0.0651034914	0.1604185517	-0.0543893584	-0.0611721471	-0.0764171924	-0.0110213009	0.0010556946	0.057767291	-0.0588346892	-0.1162410914	0.0251457	0.0008966	8.038915600000015e-07	0.00063230622849	0.0103777	0.0244104	0.00010769665729	0.00059586762816	0.0773602	0.0114215	0.00013045066225	0.00598460054404	0.000697332	-0.0007704379999999	5.935747118439999e-07	4.862719182240001e-07	0.000618374	-9.2133e-05	8.488489688999999e-09	3.82386403876e-07	-0.000171081	4.698299999999998e-05	2.9268708561000004e-08	2.2074022889999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.6744207241422	-0.4739188149085294	924817.6914751146	0.2245990431243049	983.7470822420988	-4.687370415889745	967758.3218198428	21.97144141575841	860.6829316446604	-1.586365300958846	740775.1088244471	2.51655486808625	885.7967647664079	430.5153918068572	0.96104	17.799343	0.0693579999999999	0.0311787	-0.0095551345	0.0293007558	-0.02291822	0.0211803482	-0.0379007275	0.0770647145	-0.0620935471	0.1417628398	0.0973733563	0.0246521273	-0.0016243105	0.0118547557	-0.0177843612	-0.0003208676	0.0023329754	0.0216117529	-0.0003026907	0.0441227597	-0.0351337435	0.1605581992	0.027087261	0.0210242648	0.0040424265	0.0372645195	0.0200794088	0.0793075611	0.0201346907	0.0051780266	0.0222746238	-0.0313085041	-0.0276527597	-0.0311798742	-0.0413967046	0.1035036131	0.0193667722	-0.0768224147	-0.0572758785	0.033212791	-0.0501807222	-0.0195045399	-0.0204665654	0.000381814	-0.0056969384	0.0015416231	-0.0087140889	0.0014843002	0.0267604315	-0.0498977322	0.0031754836	-0.0600891285	-0.026402102	0.0699062899	0.1205582269	0.0714591594	0.0350023969	0.0416875683	0.0712583523	0.1059713796	0.0700223636	-0.0432026766	0.0008659761	0.0337677111	-0.020499417	0.0556130941	-0.0630368163	-0.1159269625	0.014232	-0.0109137	0.00011910884769	0.000202549824	0.0269667	0.016589	0.00072720290889	0.000275194921	0.0975012	0.0201409999999999	0.0004056598809999	0.00950648400144	0.000469796	-0.000227536	5.177263129600001e-08	2.2070828161600006e-07	0.000710506	9.213199999999998e-05	8.488305423999996e-09	5.048187760359999e-07	-0.000285699	-0.0001146179999999	8.1623918601e-08	1.3137285923999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.7782023055632	2.1037815814210035	928868.4232393432	4.425896942326259	989.1879321242824	5.4408498821835565	978492.765060314	29.60284744045682	860.8151429735925	0.1322113289321578	741002.7103726466	0.0174798354980072	886.4469611931468	435.2807218134116	0.915648	16.958633	0.03478963	0.0226905	-0.0070925346	0.0310299468	-0.0348115291	-0.1772195697	-0.0422196783	-0.0321305662	0.042053344	-0.0910381047	0.0278204226	0.0193693669	-0.0113546845	0.0214362893	-0.0082967846	0.0138375697	-0.0089584458	0.0331854567	-0.0331355137	0.0265225012	-0.0583233432	-0.0724129765	-0.0194145207	0.023164884	-0.0213541779	-0.0938535556	0.0592269178	0.1588221485	0.0158870977	0.0040329207	0.0001098348	-0.0525298712	0.0037317513	0.0462498878	0.0979953505	-0.071632569	-0.1379599269	-0.0392512802	-0.0186705754	-0.0114625702	-0.0417642403	-0.0158871221	-0.0171156565	0.0088411134	0.0142162661	0.0028871578	-0.0040413621	-0.0040090201	0.0111900511	-0.0112244065	0.0094273541	-0.0144423846	-0.0528646712	-0.0022813364	0.0888744527	0.0876131927	0.0501626009	0.0863312179	-0.0380594301	0.0342325028	0.0632912472	-0.0211863551	0.0146301889	-0.0299363537	-0.0018419486	0.0534338396	-0.0671253469	-0.1151428784	0.0145726	0.0003405999999999	1.1600835999999997e-07	0.0002123606707599	0.00569227	-0.02127443	3.24019377529e-05	0.0004526013718249	0.101903	0.0044017999999999	1.9375843239999975e-05	0.0103842214089999	0.000638457	0.000168661	2.844653292100001e-08	4.076273408490001e-07	0.000710507	1.000000000015745e-09	1.0000000000314906e-18	5.048201970489999e-07	-0.000292493	-6.794000000000017e-06	8.5552155049e-08	4.615843600000023e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
